source_index,date,month,variant,p3head,y3head
35124,2026-07-01,2026-07,style,0.05441212389781999,0
35125,2026-07-01,2026-07,style,0.2012584802368727,0
35126,2026-07-01,2026-07,style,0.05248424598332722,0
35127,2026-07-01,2026-07,style,0.08202980647264996,0
35128,2026-07-01,2026-07,style,0.1191303327155846,0
35129,2026-07-01,2026-07,style,0.06070278197238235,0
35130,2026-07-01,2026-07,style,0.17588099297912804,0
35131,2026-07-01,2026-07,style,0.04186234706280533,0
35132,2026-07-01,2026-07,style,0.20274456052543557,0
35133,2026-07-01,2026-07,style,0.44788932570839723,0
35134,2026-07-01,2026-07,style,0.2378573615493288,0
35135,2026-07-01,2026-07,style,0.19348429774609247,0
35136,2026-07-01,2026-07,style,0.24356915367154325,1
35137,2026-07-01,2026-07,style,0.19231934993740998,0
35138,2026-07-01,2026-07,style,0.055135435892574754,0
35139,2026-07-01,2026-07,style,0.16253527386001804,0
35140,2026-07-01,2026-07,style,0.08040647614138798,0
35141,2026-07-01,2026-07,style,0.10409642918685262,1
35142,2026-07-01,2026-07,style,0.06118029172471694,0
35143,2026-07-01,2026-07,style,0.06683613840202492,0
35144,2026-07-01,2026-07,style,0.11074280499323085,0
35145,2026-07-01,2026-07,style,0.12268958719218373,0
35146,2026-07-01,2026-07,style,0.06503230769521033,0
35147,2026-07-01,2026-07,style,0.11848260545459716,0
35148,2026-07-01,2026-07,style,0.11789352546444366,0
35149,2026-07-01,2026-07,style,0.12170799305173761,1
35150,2026-07-01,2026-07,style,0.2716933578824693,0
35151,2026-07-01,2026-07,style,0.3715956762256379,1
35152,2026-07-01,2026-07,style,0.12638745103460203,0
35153,2026-07-01,2026-07,style,0.07698568216230268,0
35154,2026-07-01,2026-07,style,0.11525917113485537,0
35155,2026-07-01,2026-07,style,0.10351207271862856,0
35156,2026-07-01,2026-07,style,0.1603976200705298,1
35157,2026-07-01,2026-07,style,0.1782770472443509,0
35158,2026-07-01,2026-07,style,0.06748172995153695,0
35159,2026-07-01,2026-07,style,0.04161491631861156,0
35160,2026-07-01,2026-07,style,0.27420090369218575,0
