actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,model,odds_pre,payout100,period,race_code,score
3-1-6,A,3-5-2,0.0057937165496871135,0.028175626634750917,2026-07-27,0.5979115479277102,3,0.20562866710269823,3まくり,103.2,2140,validation,202607270908,61.199333333333335
3-1-6,A,3-5-4,0.014080055931348557,0.06847321499349349,2026-07-27,0.5294101030187057,3,0.20562866710269823,3まくり,37.6,2140,validation,202607270908,61.199333333333335
3-1-6,A,3-5-6,0.006940034761975673,0.03375032703251232,2026-07-27,0.4552662803856041,3,0.20562866710269823,3まくり,65.6,2140,validation,202607270908,61.199333333333335
3-1-6,A,3-6-1,0.004478233088389642,0.021778252767417173,2026-07-27,0.2351072371404562,3,0.20562866710269823,3まくり,52.5,2140,validation,202607270908,61.199333333333335
3-1-6,A,3-6-2,0.003930645928363266,0.019115262398701257,2026-07-27,0.5015504204591527,3,0.20562866710269823,3まくり,127.6,2140,validation,202607270908,61.199333333333335
3-1-6,A,3-6-4,0.009552368336119416,0.046454458275258986,2026-07-27,0.31427291825832876,3,0.20562866710269823,3まくり,32.9,2140,validation,202607270908,61.199333333333335
3-1-6,A,3-6-5,0.0032708720387736767,0.01590669280144722,2026-07-27,0.21227959531641163,3,0.20562866710269823,3まくり,64.9,2140,validation,202607270908,61.199333333333335
3-6-1,low,3-1-2,0.005805464451466902,0.039243988453415174,2026-07-27,0.43366819452457755,3,0.14793257974678886,3まくり,74.7,34260,validation,202607271404,44.21
3-6-1,low,3-1-4,0.013766149299922878,0.09305691365273239,2026-07-27,0.5740484258067841,3,0.14793257974678886,3まくり,41.7,34260,validation,202607271404,44.21
3-6-1,low,3-1-5,0.009655981885679961,0.06527285539269155,2026-07-27,0.10428460436534358,3,0.14793257974678886,3まくり,10.8,34260,validation,202607271404,44.21
3-6-1,low,3-1-6,0.008629841226819175,0.05833631267426404,2026-07-27,0.46342247388018976,3,0.14793257974678886,3まくり,53.7,34260,validation,202607271404,44.21
3-6-1,low,3-2-1,0.00503215297426892,0.03401652957639408,2026-07-27,0.8272859489698104,3,0.14793257974678886,3まくり,164.4,34260,validation,202607271404,44.21
3-6-1,low,3-2-4,0.005343526608228034,0.03612136432268244,2026-07-27,0.6139712072854012,3,0.14793257974678886,3まくり,114.9,34260,validation,202607271404,44.21
3-6-1,low,3-2-5,0.0037481066789670702,0.025336587014047725,2026-07-27,0.2837316755978072,3,0.14793257974678886,3まくり,75.7,34260,validation,202607271404,44.21
3-6-1,low,3-2-6,0.003349795590299887,0.02264406931883171,2026-07-27,0.7647583332654643,3,0.14793257974678886,3まくり,228.3,34260,validation,202607271404,44.21
3-6-1,low,3-4-1,0.014224770892648413,0.09615712047337015,2026-07-27,1.4793761728354349,3,0.14793257974678886,3まくり,104.0,34260,validation,202607271404,44.21
3-6-1,low,3-4-2,0.006370065770389385,0.04306060085812611,2026-07-27,1.1141245032411036,3,0.14793257974678886,3まくり,174.9,34260,validation,202607271404,44.21
3-6-1,low,3-4-5,0.010595059224577276,0.0716208643336882,2026-07-27,0.7840343826187184,3,0.14793257974678886,3まくり,74.0,34260,validation,202607271404,44.21
3-6-1,low,3-4-6,0.009469122869052393,0.06400971905756235,2026-07-27,2.192101944185629,3,0.14793257974678886,3まくり,231.5,34260,validation,202607271404,44.21
3-6-1,low,3-5-1,0.012116608435368504,0.08190628768935206,2026-07-27,0.18417244821760126,3,0.14793257974678886,3まくり,15.2,34260,validation,202607271404,44.21
3-6-1,low,3-5-2,0.005425999000605478,0.03667886418186565,2026-07-27,0.39447012734401826,3,0.14793257974678886,3まくり,72.7,34260,validation,202607271404,44.21
3-6-1,low,3-5-4,0.012866345658992652,0.08697438847490888,2026-07-27,0.57769892008877,3,0.14793257974678886,3まくり,44.9,34260,validation,202607271404,44.21
3-6-1,low,3-5-6,0.008065764636673143,0.05452324735010392,2026-07-27,0.47184723124537886,3,0.14793257974678886,3まくり,58.5,34260,validation,202607271404,44.21
3-6-1,low,3-6-1,0.004138186362005473,0.02797346175594764,2026-07-27,0.9447479464458495,3,0.14793257974678886,3まくり,228.3,34260,validation,202607271404,44.21
3-6-1,low,3-6-2,0.0018531419236936014,0.012526935762666757,2026-07-27,0.6482290449080218,3,0.14793257974678886,3まくり,349.8,34260,validation,202607271404,44.21
3-6-1,low,3-6-4,0.004394244183007006,0.029704370670264005,2026-07-27,0.9030171796079397,3,0.14793257974678886,3まくり,205.5,34260,validation,202607271404,44.21
3-6-1,low,3-6-5,0.0030822520741227133,0.02083551898708519,2026-07-27,0.49192743102998504,3,0.14793257974678886,3まくり,159.6,34260,validation,202607271404,44.21
1-5-2,low,3-1-2,0.005986682744586739,0.039923371576663064,2026-07-27,0.39512106114272477,3,0.14995433772648134,3まくり,66.0,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-1-4,0.008642849859197471,0.057636544499047045,2026-07-27,1.0120777185120238,3,0.14995433772648134,3まくり,117.1,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-1-5,0.00840863094628972,0.05607460960300577,2026-07-27,0.23544166649611217,3,0.14995433772648134,3まくり,28.0,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-1-6,0.005238642322642025,0.03493491686914304,2026-07-27,0.85389869859065,3,0.14995433772648134,3まくり,163.0,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-2-1,0.0067991770772536896,0.045341649867144736,2026-07-27,0.5799698046897397,3,0.14995433772648134,3まくり,85.3,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-2-4,0.00812339608641158,0.054172464828785155,2026-07-27,1.1494605462272387,3,0.14995433772648134,3まくり,141.5,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-2-5,0.00790325423141295,0.052704405562635934,2026-07-27,0.3279850506036374,3,0.14995433772648134,3まくり,41.5,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-2-6,0.004923788708023652,0.03283525360236465,2026-07-27,0.834582186010009,3,0.14995433772648134,3まくり,169.5,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-4-1,0.00940634521435964,0.06272806346900704,2026-07-27,2.376042801147245,3,0.14995433772648134,3まくり,252.6,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-4-2,0.007784513318971475,0.05191255842942355,2026-07-27,1.3926494327639969,3,0.14995433772648134,3まくり,178.9,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-4-5,0.0109337845996425,0.07291409348615087,2026-07-27,2.134274753850216,3,0.14995433772648134,3まくり,195.2,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-4-6,0.006811832641508974,0.04542604598697135,2026-07-27,2.4372737191319107,3,0.14995433772648134,3まくり,357.8,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-5-1,0.01283388605798178,0.0855852938471907,2026-07-27,0.29517937933358096,3,0.14995433772648134,3まくり,23.0,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-5-2,0.010621081267568897,0.07082876980152376,2026-07-27,0.25490595042165354,3,0.14995433772648134,3まくり,24.0,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-5-4,0.015333435001368098,0.1022540276849909,2026-07-27,1.5195434086355784,3,0.14995433772648134,3まくり,99.1,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-5-6,0.00929396933398843,0.061978662804278134,2026-07-27,0.5028037409687741,3,0.14995433772648134,3まくり,54.1,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-6-1,0.0026068771411039736,0.017384473037778684,2026-07-27,0.7299255995091126,3,0.14995433772648134,3まくり,280.0,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-6-2,0.0021574021964308365,0.014387060948953447,2026-07-27,0.4709608994808516,3,0.14995433772648134,3まくり,218.3,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-6-4,0.003114596858588286,0.0207703018519501,2026-07-27,1.3374078910778098,3,0.14995433772648134,3まくり,429.4,1530,validation,202607272003,24.458333333333336
1-5-2,low,3-6-5,0.003030192119150619,0.020207432242992058,2026-07-27,0.5002847188717672,3,0.14995433772648134,3まくり,165.1,1530,validation,202607272003,24.458333333333336
1-2-3,low,3-1-2,0.008481672156377672,0.06317640387252349,2026-07-27,0.1526700988147981,3,0.13425379788143493,3まくり,18.0,640,validation,202607272009,18.50133333333333
1-2-3,low,3-1-4,0.014180530533782489,0.10562479987572419,2026-07-27,0.3062994595297018,3,0.13425379788143493,3まくり,21.6,640,validation,202607272009,18.50133333333333
1-2-3,low,3-1-5,0.008013118407159249,0.059686344324024,2026-07-27,0.21875813251544748,3,0.13425379788143493,3まくり,27.3,640,validation,202607272009,18.50133333333333
1-2-3,low,3-1-6,0.009049594099066601,0.06740661524569064,2026-07-27,0.5782690629303558,3,0.13425379788143493,3まくり,63.9,640,validation,202607272009,18.50133333333333
1-2-3,low,3-2-1,0.007886166100833154,0.05874073005962746,2026-07-27,0.7862507602530655,3,0.13425379788143493,3まくり,99.7,640,validation,202607272009,18.50133333333333
1-2-3,low,3-2-4,0.0069250041751328035,0.05158143966436287,2026-07-27,1.032518122512301,3,0.13425379788143493,3まくり,149.1,640,validation,202607272009,18.50133333333333
1-2-3,low,3-2-5,0.003913173649830275,0.029147582501063845,2026-07-27,0.6084985025486078,3,0.13425379788143493,3まくり,155.5,640,validation,202607272009,18.50133333333333
1-2-3,low,3-2-6,0.004419332321170732,0.032917745277296566,2026-07-27,0.4604944278659903,3,0.13425379788143493,3まくり,104.2,640,validation,202607272009,18.50133333333333
1-2-3,low,3-4-1,0.013477721395705463,0.1003898705912826,2026-07-27,2.2278673467101133,3,0.13425379788143493,3まくり,165.3,640,validation,202607272009,18.50133333333333
1-2-3,low,3-4-2,0.0070787992527295805,0.0527269944272352,2026-07-27,1.1007532837994498,3,0.13425379788143493,3まくり,155.5,640,validation,202607272009,18.50133333333333
1-2-3,low,3-4-5,0.006687744532778279,0.0498141925093583,2026-07-27,1.6144215302126765,3,0.13425379788143493,3まくり,241.4,640,validation,202607272009,18.50133333333333
1-2-3,low,3-4-6,0.00755278661623457,0.05625752668021167,2026-07-27,1.5392579123886054,3,0.13425379788143493,3まくり,203.8,640,validation,202607272009,18.50133333333333
1-2-3,low,3-5-1,0.008409543698035878,0.06263914936293044,2026-07-27,0.9704613427533403,3,0.13425379788143493,3まくり,115.4,640,validation,202607272009,18.50133333333333
1-2-3,low,3-5-2,0.004416879522707864,0.03289947541453235,2026-07-27,0.6642986802152628,3,0.13425379788143493,3まくり,150.4,640,validation,202607272009,18.50133333333333
1-2-3,low,3-5-4,0.0073845927761663184,0.0550047215996672,2026-07-27,1.5219645711678782,3,0.13425379788143493,3まくり,206.1,640,validation,202607272009,18.50133333333333
1-2-3,low,3-5-6,0.004712628138418393,0.0351023822996822,2026-07-27,1.4656273510481201,3,0.13425379788143493,3まくり,311.0,640,validation,202607272009,18.50133333333333
1-2-3,low,3-6-1,0.004022869069879687,0.02996465748725,2026-07-27,1.0395093676569112,3,0.13425379788143493,3まくり,258.4,640,validation,202607272009,18.50133333333333
1-2-3,low,3-6-2,0.0021129003731125643,0.01573810504026526,2026-07-27,0.8428359588346018,3,0.13425379788143493,3まくり,398.9,640,validation,202607272009,18.50133333333333
1-2-3,low,3-6-4,0.0035325638274327307,0.02631258022624048,2026-07-27,0.9258849791701188,3,0.13425379788143493,3まくり,262.1,640,validation,202607272009,18.50133333333333
1-2-3,low,3-6-5,0.0019961772348806206,0.014868683541031198,2026-07-27,0.9899042907772997,3,0.13425379788143493,3まくり,495.9,640,validation,202607272009,18.50133333333333
1-5-2,A,3-1-2,0.020325635004830325,0.10139638936054197,2026-07-27,0.9451420277246101,3,0.2004571872136107,3まくり差し,46.5,13710,validation,202607272108,57.484
1-5-2,A,3-1-4,0.028692207202017067,0.1431338411999274,2026-07-27,0.5365442746777191,3,0.2004571872136107,3まくり差し,18.7,13710,validation,202607272108,57.484
1-5-2,A,3-1-5,0.02716941055939761,0.13553722336952384,2026-07-27,1.1574168898303383,3,0.2004571872136107,3まくり差し,42.6,13710,validation,202607272108,57.484
1-5-2,A,3-1-6,0.018696241379051282,0.09326800220502067,2026-07-27,0.28418286896157946,3,0.2004571872136107,3まくり差し,15.2,13710,validation,202607272108,57.484
1-5-2,A,3-2-1,0.006263786179224544,0.031247501106307272,2026-07-27,0.6389061902809036,3,0.2004571872136107,3まくり差し,102.0,13710,validation,202607272108,57.484
1-5-2,A,3-2-4,0.009457993287448297,0.047182111147602276,2026-07-27,0.7850134428582087,3,0.2004571872136107,3まくり差し,83.0,13710,validation,202607272108,57.484
1-5-2,A,3-2-5,0.008956024222376478,0.04467799008290375,2026-07-27,1.4553539361361778,3,0.2004571872136107,3まくり差し,162.5,13710,validation,202607272108,57.484
1-5-2,A,3-2-6,0.006162960005779863,0.03074452002168675,2026-07-27,0.40244128837742504,3,0.2004571872136107,3まくり差し,65.3,13710,validation,202607272108,57.484
1-5-2,A,3-4-1,0.005283101719186152,0.02635526215159542,2026-07-27,0.181210388968085,3,0.2004571872136107,3まくり差し,34.3,13710,validation,202607272108,57.484
1-5-2,A,3-4-2,0.0056510768559560245,0.02819094158960805,2026-07-27,0.46903937904435006,3,0.2004571872136107,3まくり差し,83.0,13710,validation,202607272108,57.484
1-5-2,A,3-4-5,0.007553831758057816,0.03768301782069964,2026-07-27,0.7055278862026,3,0.2004571872136107,3まくり差し,93.4,13710,validation,202607272108,57.484
1-5-2,A,3-4-6,0.005198061311512068,0.025931029881073424,2026-07-27,0.21260070764084357,3,0.2004571872136107,3まくり差し,40.9,13710,validation,202607272108,57.484
1-5-2,A,3-5-1,0.0041186071616873465,0.02054606880869024,2026-07-27,0.43698421985502744,3,0.2004571872136107,3まくり差し,106.1,13710,validation,202607272108,57.484
1-5-2,A,3-5-2,0.0044054736871073285,0.02197713012112047,2026-07-27,1.1088577270449145,3,0.2004571872136107,3まくり差し,251.7,13710,validation,202607272108,57.484
1-5-2,A,3-5-4,0.006218883878583781,0.03102350165153634,2026-07-27,1.3476321364891053,3,0.2004571872136107,3まくり差し,216.7,13710,validation,202607272108,57.484
1-5-2,A,3-5-6,0.004052311252447641,0.020215345275345138,2026-07-27,0.4481856245207091,3,0.2004571872136107,3まくり差し,110.6,13710,validation,202607272108,57.484
1-5-2,A,3-6-1,0.006438200094673924,0.03211758173486324,2026-07-27,0.1603111823573807,3,0.2004571872136107,3まくり差し,24.9,13710,validation,202607272108,57.484
1-5-2,A,3-6-2,0.006886629386085408,0.034354614478087506,2026-07-27,0.4510742247885942,3,0.2004571872136107,3まくり差し,65.5,13710,validation,202607272108,57.484
1-5-2,A,3-6-4,0.009721349282426088,0.0484958879127983,2026-07-27,0.49092813876251745,3,0.2004571872136107,3まくり差し,50.5,13710,validation,202607272108,57.484
1-5-2,A,3-6-5,0.00920540298576165,0.045922040081068344,2026-07-27,0.7935057373726543,3,0.2004571872136107,3まくり差し,86.2,13710,validation,202607272108,57.484
1-4-5,low,3-1-2,0.0028383204924451334,0.017124884622881052,2026-07-28,0.3445721077828392,3,0.16574245928949335,3まくり,121.4,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-1-4,0.011887492639614331,0.07172267559304821,2026-07-28,0.5289934224628378,3,0.16574245928949335,3まくり,44.5,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-1-5,0.004802855410465815,0.02897782156156455,2026-07-28,0.3496478738819113,3,0.16574245928949335,3まくり,72.8,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-1-6,0.006433641713790972,0.0388171005870842,2026-07-28,0.44842482745123075,3,0.16574245928949335,3まくり,69.7,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-2-1,0.0027459843531513466,0.01656777849757306,2026-07-28,0.47780127744833434,3,0.16574245928949335,3まくり,174.0,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-2-4,0.006611188257653111,0.039888320023692345,2026-07-28,0.48592233693750364,3,0.16574245928949335,3まくり,73.5,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-2-5,0.0026710915628299766,0.016115916068100124,2026-07-28,0.46183173121330295,3,0.16574245928949335,3まくり,172.9,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-2-6,0.0035780477718589812,0.021587997349607316,2026-07-28,0.41827378453031494,3,0.16574245928949335,3まくり,116.9,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-4-1,0.01760947015106818,0.10624598082203351,2026-07-28,0.7730557396318931,3,0.16574245928949335,3まくり,43.9,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-4-2,0.010122759674894531,0.06107523514667812,2026-07-28,0.7602192515845793,3,0.16574245928949335,3まくり,75.1,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-4-5,0.01712919707369945,0.10334827386494135,2026-07-28,0.6988712406069376,3,0.16574245928949335,3まくり,40.8,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-4-6,0.02294533301522204,0.13843967993225365,2026-07-28,0.5805169252851177,3,0.16574245928949335,3まくり,25.3,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-5-1,0.006777889609605969,0.04089410546133744,2026-07-28,0.9814384154709443,3,0.16574245928949335,3まくり,144.8,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-5-2,0.0038962528135376086,0.023507873783459646,2026-07-28,0.7461324137924521,3,0.16574245928949335,3まくり,191.5,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-5-4,0.016318339231347487,0.09845599794585605,2026-07-28,1.377267831125728,3,0.16574245928949335,3まくり,84.4,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-5-6,0.008831664604252073,0.05328546856437242,2026-07-28,0.749808324901001,3,0.16574245928949335,3まくり,84.9,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-6-1,0.004145767066665363,0.025013307298790453,2026-07-28,0.4299160448131982,3,0.16574245928949335,3まくり,103.7,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-6-2,0.002383183782585319,0.014378836858108528,2026-07-28,0.4754451646257712,3,0.16574245928949335,3まくり,199.5,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-6-4,0.009981282857146851,0.060221640851322755,2026-07-28,0.48409221857162227,3,0.16574245928949335,3まくり,48.5,4880,validation,202607281010,38.733999999999995
1-4-5,low,3-6-5,0.004032697207658816,0.024331105167295263,2026-07-28,0.3710081431046111,3,0.16574245928949335,3まくり,92.0,4880,validation,202607281010,38.733999999999995
4-5-1,A,3-1-2,0.0056440773561585245,0.026184528490611873,2026-07-28,1.063908581635882,3,0.2155500855469724,3まくり,188.5,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-1-4,0.020947197293737774,0.09718018548024648,2026-07-28,1.4956298867728772,3,0.2155500855469724,3まくり,71.4,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-1-5,0.005852607076064133,0.027151958957533057,2026-07-28,0.8228765548946171,3,0.2155500855469724,3まくり,140.6,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-1-6,0.005284801991583109,0.024517744811710835,2026-07-28,2.8384671496792877,3,0.2155500855469724,3まくり,537.1,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-2-1,0.005963546204481638,0.027666638077868313,2026-07-28,1.6256626953416948,3,0.2155500855469724,3まくり,272.6,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-2-4,0.015544574573791815,0.0721158357898418,2026-07-28,1.7316656075204082,3,0.2155500855469724,3まくり,111.4,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-2-5,0.004343124565508251,0.02014902733388989,2026-07-28,0.7934888581183573,3,0.2155500855469724,3まくり,182.7,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-2-6,0.0039217656431032935,0.01819421984060715,2026-07-28,0.8176881365870367,3,0.2155500855469724,3まくり,208.5,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-4-1,0.03213355513353139,0.14907697694478014,2026-07-28,1.291768916367962,3,0.2155500855469724,3まくり,40.2,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-4-2,0.02256836325043085,0.10470124933220118,2026-07-28,1.532391864704255,3,0.2155500855469724,3まくり,67.9,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-4-5,0.02340218854557942,0.10856960917549553,2026-07-28,0.9103451344230393,3,0.2155500855469724,3まくり,38.9,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-4-6,0.02113176760812951,0.09803646124521953,2026-07-28,6.242324151441458,3,0.2155500855469724,3まくり,295.4,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-5-1,0.0072717580108786475,0.033735815935429056,2026-07-28,1.5910606527802482,3,0.2155500855469724,3まくり,218.8,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-5-2,0.005107174589825858,0.02369367925262507,2026-07-28,1.077613838453256,3,0.2155500855469724,3まくり,211.0,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-5-4,0.01895455837966404,0.08793574974264387,2026-07-28,1.2661644997615578,3,0.2155500855469724,3まくり,66.8,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-5-6,0.004782075924991321,0.022185451297114966,2026-07-28,2.5684529793128386,3,0.2155500855469724,3まくり,537.1,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-6-1,0.002520632279782764,0.01169395165576713,2026-07-28,2.0306213645929945,3,0.2155500855469724,3まくり,805.6,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-6-2,0.001770315941529231,0.008213014330460315,2026-07-28,1.0459026582554696,3,0.2155500855469724,3まくり,590.8,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-6-4,0.006570278002834015,0.03048144465432016,2026-07-28,3.5288963153221493,3,0.2155500855469724,3まくり,537.1,1230,validation,202607281906,64.11666666666667
4-5-1,A,3-6-5,0.0018357231753667873,0.008516457651633587,2026-07-28,1.4788585900754838,3,0.2155500855469724,3まくり,805.6,1230,validation,202607281906,64.11666666666667
1-4-3,low,3-1-2,0.009553394853061841,0.058979629034819535,2026-07-28,0.5369007907420755,3,0.1619778728588111,3まくり,56.2,1020,validation,202607281908,39.722
1-4-3,low,3-1-4,0.022222215404422832,0.13719290797078776,2026-07-28,1.0866663332762765,3,0.1619778728588111,3まくり,48.9,1020,validation,202607281908,39.722
1-4-3,low,3-1-5,0.009658123620499965,0.0596261912200719,2026-07-28,0.7794105761743472,3,0.1619778728588111,3まくり,80.7,1020,validation,202607281908,39.722
1-4-3,low,3-1-6,0.0085591697145162,0.052841598444602664,2026-07-28,2.222816374859857,3,0.1619778728588111,3まくり,259.7,1020,validation,202607281908,39.722
1-4-3,low,3-2-1,0.00821351123466877,0.05070761264921735,2026-07-28,0.921555960529836,3,0.1619778728588111,3まくり,112.2,1020,validation,202607281908,39.722
1-4-3,low,3-2-4,0.00839843997708709,0.05184930403677814,2026-07-28,1.6158598515915563,3,0.1619778728588111,3まくり,192.4,1020,validation,202607281908,39.722
1-4-3,low,3-2-5,0.0036500938381648627,0.022534521374697192,2026-07-28,0.9252987879747927,3,0.1619778728588111,3まくり,253.5,1020,validation,202607281908,39.722
1-4-3,low,3-2-6,0.003234766281977412,0.019970420804309573,2026-07-28,0.7113251054068329,3,0.1619778728588111,3まくり,219.9,1020,validation,202607281908,39.722
1-4-3,low,3-4-1,0.022584071143997762,0.139426890509195,2026-07-28,1.9083540116678108,3,0.1619778728588111,3まくり,84.5,1020,validation,202607281908,39.722
1-4-3,low,3-4-2,0.009927556684074641,0.06128958547769083,2026-07-28,2.205903095201385,3,0.1619778728588111,3まくり,222.2,1020,validation,202607281908,39.722
1-4-3,low,3-4-5,0.01003638718790984,0.06196147048219427,2026-07-28,4.241377225610698,3,0.1619778728588111,3まくり,422.6,1020,validation,202607281908,39.722
1-4-3,low,3-4-6,0.008894392393112632,0.054911156913793266,2026-07-28,5.044899365373485,3,0.1619778728588111,3まくり,567.2,1020,validation,202607281908,39.722
1-4-3,low,3-5-1,0.009655903120578235,0.05961248255800257,2026-07-28,1.6009487373918716,3,0.1619778728588111,3まくり,165.8,1020,validation,202607281908,39.722
1-4-3,low,3-5-2,0.004244563566695568,0.02620458888477542,2026-07-28,1.2360169106217493,3,0.1619778728588111,3まくり,291.2,1020,validation,202607281908,39.722
1-4-3,low,3-5-4,0.009873307586218285,0.06095466875790132,2026-07-28,3.8002360899354177,3,0.1619778728588111,3まくり,384.9,1020,validation,202607281908,39.722
1-4-3,low,3-5-6,0.003802830354044869,0.023477468168504885,2026-07-28,1.4378501568643651,3,0.1619778728588111,3まくり,378.1,1020,validation,202607281908,39.722
1-4-3,low,3-6-1,0.003257922077639494,0.020113377340615406,2026-07-28,1.8478934024371212,3,0.1619778728588111,3まくり,567.2,1020,validation,202607281908,39.722
1-4-3,low,3-6-2,0.0014321246993884114,0.008841483556440643,2026-07-28,0.6859877310070491,3,0.1619778728588111,3まくり,479.0,1020,validation,202607281908,39.722
1-4-3,low,3-6-4,0.003331274802862747,0.020566233795195416,2026-07-28,3.122070745242967,3,0.1619778728588111,3まくり,937.2,1020,validation,202607281908,39.722
1-4-3,low,3-6-5,0.0014478243178896377,0.008938408020406846,2026-07-28,1.006672248228665,3,0.1619778728588111,3まくり,695.3,1020,validation,202607281908,39.722
1-5-3,low,3-1-2,0.0042831703576738855,0.03302582475927941,2026-07-28,0.3477934330431195,3,0.12969154862575913,3まくり,81.2,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-1-4,0.013131515113127497,0.10125189538001504,2026-07-28,0.36505612014494443,3,0.12969154862575913,3まくり,27.8,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-1-5,0.006277159739259681,0.04840068459181712,2026-07-28,0.1908256560734943,3,0.12969154862575913,3まくり,30.4,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-1-6,0.005586793815749745,0.04307754726463421,2026-07-28,0.7452782950210161,3,0.12969154862575913,3まくり,133.4,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-2-1,0.003901935769288148,0.03008627632743952,2026-07-28,0.6207979808937443,3,0.12969154862575913,3まくり,159.1,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-2-4,0.005998109433179082,0.04624903855907652,2026-07-28,1.635084631484618,3,0.12969154862575913,3まくり,272.6,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-2-5,0.0028672312921443344,0.02210808123217097,2026-07-28,0.6058459720300979,3,0.12969154862575913,3まくり,211.3,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-2-6,0.002551891415330677,0.019676620738753554,2026-07-28,1.3371911016332747,3,0.12969154862575913,3まくり,524.0,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-4-1,0.015967543165891857,0.12311938083157725,2026-07-28,1.1033572327631271,3,0.12969154862575913,3まくり,69.1,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-4-2,0.008006134434029411,0.061732121474870304,2026-07-28,1.9623035497806087,3,0.12969154862575913,3まくり,245.1,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-4-5,0.011733314470284827,0.0904709257820858,2026-07-28,0.7650121034625708,3,0.12969154862575913,3まくり,65.2,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-4-6,0.010442877263557629,0.08052087722147441,2026-07-28,2.5741692454669556,3,0.12969154862575913,3まくり,246.5,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-5-1,0.007830014980578571,0.060374134348360975,2026-07-28,0.6757302928239307,3,0.12969154862575913,3まくり,86.3,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-5-2,0.003925973576754369,0.030271622309663737,2026-07-28,1.0906354596223637,3,0.12969154862575913,3まくり,277.8,2410,validation,202607282012,20.56266666666667
1-5-3,low,3-5-4,0.012036406925660385,0.09280795127516685,2026-07-28,1.505754506400114,3,0.12969154862575913,3まくり,125.1,2410,validation,202607282012,20.56266666666667
