actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,model,odds_pre,payout100,period,race_code,score
1-2-5,A,3-1-4,0.032393247710397075,0.14889588917807497,2026-08-27,0.7580019964232915,3,0.21755636028108025,3まくり,23.4,3520,test,202608270809,64.406
1-2-5,A,3-1-5,0.02150796126942128,0.09886156047855024,2026-08-27,0.7033103335100759,3,0.21755636028108025,3まくり,32.7,3520,test,202608270809,64.406
1-2-5,A,3-1-6,0.026777581459702975,0.12308342272828364,2026-08-27,0.7176391831200397,3,0.21755636028108025,3まくり,26.8,3520,test,202608270809,64.406
1-2-5,A,3-2-1,0.00955645167632147,0.043926326327461296,2026-08-27,0.8180322634931178,3,0.21755636028108025,3まくり,85.6,3520,test,202608270809,64.406
1-2-5,A,3-2-4,0.0065904462480605094,0.030293052520026217,2026-08-27,1.0762198723082812,3,0.21755636028108025,3まくり,163.3,3520,test,202608270809,64.406
1-2-5,A,3-2-5,0.004801343222623896,0.022069422454120018,2026-08-27,0.8258310342913102,3,0.21755636028108025,3まくり,172.0,3520,test,202608270809,64.406
1-2-5,A,3-2-6,0.004258545482221594,0.019574447176444777,2026-08-27,1.0348265521798474,3,0.21755636028108025,3まくり,243.0,3520,test,202608270809,64.406
1-2-5,A,3-4-1,0.018903703348766922,0.0868910627312553,2026-08-27,0.9357333157639627,3,0.21755636028108025,3まくり,49.5,3520,test,202608270809,64.406
1-2-5,A,3-4-2,0.006365408324286406,0.02925866343811955,2026-08-27,1.2889951856679973,3,0.21755636028108025,3まくり,202.5,3520,test,202608270809,64.406
1-2-5,A,3-4-5,0.007401464100244816,0.03402090424146741,2026-08-27,1.1154006399068936,3,0.21755636028108025,3まくり,150.7,3520,test,202608270809,64.406
1-2-5,A,3-4-6,0.009802300526943513,0.045056373044111676,2026-08-27,1.1978411243924973,3,0.21755636028108025,3まくり,122.2,3520,test,202608270809,64.406
1-2-5,A,3-5-1,0.010526090784004393,0.04838328224651676,2026-08-27,0.8284033447011457,3,0.21755636028108025,3まくり,78.7,3520,test,202608270809,64.406
1-2-5,A,3-5-2,0.0037618430295906654,0.017291349353015507,2026-08-27,0.9750697132699004,3,0.21755636028108025,3まくり,259.2,3520,test,202608270809,64.406
1-2-5,A,3-5-4,0.0055809237766690336,0.025652772318210077,2026-08-27,1.4465754429126134,3,0.21755636028108025,3まくり,259.2,3520,test,202608270809,64.406
1-2-5,A,3-5-6,0.003735179452874775,0.017168789954239753,2026-08-27,1.2964807880928344,3,0.21755636028108025,3まくり,347.1,3520,test,202608270809,64.406
1-2-5,A,3-6-1,0.012747143685801777,0.058592374267213414,2026-08-27,0.7240377613535409,3,0.21755636028108025,3まくり,56.8,3520,test,202608270809,64.406
1-2-5,A,3-6-2,0.0030380932718265183,0.013964626306035538,2026-08-27,0.8947184685529096,3,0.21755636028108025,3まくり,294.5,3520,test,202608270809,64.406
1-2-5,A,3-6-4,0.005332523486195203,0.02451099788259762,2026-08-27,1.0467743603401183,3,0.21755636028108025,3まくり,196.3,3520,test,202608270809,64.406
1-2-5,A,3-6-5,0.002774521555577209,0.012753116259127336,2026-08-27,0.9300196254294805,3,0.21755636028108025,3まくり,335.2,3520,test,202608270809,64.406
1-3-6,A,3-1-2,0.021862162986153243,0.08378749246897693,2026-08-27,0.6077681310150602,3,0.2609239439197671,3まくり,27.8,790,test,202608270909,71.41066666666669
1-3-6,A,3-1-4,0.013979282452449676,0.053576081376219886,2026-08-27,0.9310202113331484,3,0.2609239439197671,3まくり,66.6,790,test,202608270909,71.41066666666669
1-3-6,A,3-1-5,0.02161883036835292,0.08285491183208779,2026-08-27,0.6247841976453994,3,0.2609239439197671,3まくり,28.9,790,test,202608270909,71.41066666666669
1-3-6,A,3-1-6,0.03836471061103055,0.14703407450727296,2026-08-27,0.6176718408375919,3,0.2609239439197671,3まくり,16.1,790,test,202608270909,71.41066666666669
1-3-6,A,3-2-1,0.0153311840524246,0.05875729081091488,2026-08-27,0.6316447829598936,3,0.2609239439197671,3まくり,41.2,790,test,202608270909,71.41066666666669
1-3-6,A,3-2-4,0.005349569911827084,0.020502410899752656,2026-08-27,1.0212328961677903,3,0.2609239439197671,3まくり,190.9,790,test,202608270909,71.41066666666669
1-3-6,A,3-2-5,0.011754296867275218,0.04504874750356223,2026-08-27,0.6029954292912186,3,0.2609239439197671,3まくり,51.3,790,test,202608270909,71.41066666666669
1-3-6,A,3-2-6,0.0181653746622549,0.0696194239185679,2026-08-27,0.6085400511855392,3,0.2609239439197671,3まくり,33.5,790,test,202608270909,71.41066666666669
1-3-6,A,3-4-1,0.010453046298265678,0.04006165988921255,2026-08-27,1.3118573104323425,3,0.2609239439197671,3まくり,125.5,790,test,202608270909,71.41066666666669
1-3-6,A,3-4-2,0.004806814551223915,0.018422282290436284,2026-08-27,1.3983023529510368,3,0.2609239439197671,3まくり,290.9,790,test,202608270909,71.41066666666669
1-3-6,A,3-4-5,0.005790606535321974,0.022192698946412362,2026-08-27,1.3602134751471315,3,0.2609239439197671,3まくり,234.9,790,test,202608270909,71.41066666666669
1-3-6,A,3-4-6,0.0104264500022068,0.03995972866872227,2026-08-27,1.2084255552557681,3,0.2609239439197671,3まくり,115.9,790,test,202608270909,71.41066666666669
1-3-6,A,3-5-1,0.011920019374188589,0.04568388471796954,2026-08-27,0.7557292283235565,3,0.2609239439197671,3まくり,63.4,790,test,202608270909,71.41066666666669
1-3-6,A,3-5-2,0.006896423012546752,0.02643077867421539,2026-08-27,0.7055040741835328,3,0.2609239439197671,3まくり,102.3,790,test,202608270909,71.41066666666669
1-3-6,A,3-5-4,0.005952098161447854,0.02281162116451105,2026-08-27,1.4540975808417107,3,0.2609239439197671,3まくり,244.3,790,test,202608270909,71.41066666666669
1-3-6,A,3-5-6,0.01276833219476516,0.04893507281451856,2026-08-27,0.7188571025652785,3,0.2609239439197671,3まくり,56.3,790,test,202608270909,71.41066666666669
1-3-6,A,3-6-1,0.01802660312730099,0.06908757723225312,2026-08-27,0.6363390903937249,3,0.2609239439197671,3まくり,35.3,790,test,202608270909,71.41066666666669
1-3-6,A,3-6-2,0.009140098674904087,0.035029742911270055,2026-08-27,0.6297527987008916,3,0.2609239439197671,3まくり,68.9,790,test,202608270909,71.41066666666669
1-3-6,A,3-6-4,0.007989909046753637,0.030621601554552992,2026-08-27,0.8764930224288741,3,0.2609239439197671,3まくり,109.7,790,test,202608270909,71.41066666666669
1-3-6,A,3-6-5,0.01032813102907345,0.03958291781857054,2026-08-27,0.6351800582880172,3,0.2609239439197671,3まくり,61.5,790,test,202608270909,71.41066666666669
3-1-6,preA,3-1-2,0.011757185346699865,0.05896013063812571,2026-08-27,0.34566124919297603,3,0.19940907897339785,3まくり,29.4,600,test,202608270910,53.414
3-1-6,preA,3-1-4,0.020414415052423755,0.10237455163787772,2026-08-27,0.3552108219121733,3,0.19940907897339785,3まくり,17.4,600,test,202608270910,53.414
3-1-6,preA,3-1-5,0.02442317926890742,0.12247776979184379,2026-08-27,0.29796278708067053,3,0.19940907897339785,3まくり,12.2,600,test,202608270910,53.414
3-1-6,preA,3-1-6,0.05561236532000009,0.27888582408737295,2026-08-27,0.27806182660000045,3,0.19940907897339785,3まくり,5.0,600,test,202608270910,53.414
3-1-6,preA,3-2-1,0.004069700249279292,0.020408801195166297,2026-08-27,0.6511520398846868,3,0.19940907897339785,3まくり,160.0,600,test,202608270910,53.414
3-1-6,preA,3-2-4,0.0027508707462615607,0.013795112842522784,2026-08-27,0.6896432960877732,3,0.19940907897339785,3まくり,250.7,600,test,202608270910,53.414
3-1-6,preA,3-2-5,0.0019181898176492387,0.009619370529789843,2026-08-27,0.5716205656594732,3,0.19940907897339785,3まくり,298.0,600,test,202608270910,53.414
3-1-6,preA,3-2-6,0.0026184285069101422,0.013130939275134274,2026-08-27,0.5464660293921466,3,0.19940907897339785,3まくり,208.7,600,test,202608270910,53.414
3-1-6,preA,3-4-1,0.008854082543756714,0.0444016019197295,2026-08-27,0.5799424066160648,3,0.19940907897339785,3まくり,65.5,600,test,202608270910,53.414
3-1-6,preA,3-4-2,0.002678820438015817,0.013433793746036933,2026-08-27,0.8349883305295301,3,0.19940907897339785,3まくり,311.7,600,test,202608270910,53.414
3-1-6,preA,3-4-5,0.003669047790714391,0.018399602513604008,2026-08-27,0.6075943141423031,3,0.19940907897339785,3まくり,165.6,600,test,202608270910,53.414
3-1-6,preA,3-4-6,0.005892745054423805,0.029551036917481205,2026-08-27,0.4855621924845216,3,0.19940907897339785,3まくり,82.4,600,test,202608270910,53.414
3-1-6,preA,3-5-1,0.00936671933806453,0.04697238152990063,2026-08-27,0.4055789473381941,3,0.19940907897339785,3まくり,43.3,600,test,202608270910,53.414
3-1-6,preA,3-5-2,0.0026341638117048784,0.013209848946026618,2026-08-27,0.5052326190849957,3,0.19940907897339785,3まくり,191.8,600,test,202608270910,53.414
3-1-6,preA,3-5-4,0.004272461223312573,0.02142561033483606,2026-08-27,0.5934448639181165,3,0.19940907897339785,3まくり,138.9,600,test,202608270910,53.414
3-1-6,preA,3-5-6,0.006808698428755688,0.03414437529027453,2026-08-27,0.3581375373525492,3,0.19940907897339785,3まくり,52.6,600,test,202608270910,53.414
3-1-6,preA,3-6-1,0.017331178218461946,0.0869126837538526,2026-08-27,0.2894306762483145,3,0.19940907897339785,3まくり,16.7,600,test,202608270910,53.414
3-1-6,preA,3-6-2,0.0030046161756145822,0.01506759968544568,2026-08-27,0.3437280904903082,3,0.19940907897339785,3まくり,114.4,600,test,202608270910,53.414
3-1-6,preA,3-6-4,0.005055434133323296,0.02535207604061857,2026-08-27,0.35741919322595705,3,0.19940907897339785,3まくり,70.7,600,test,202608270910,53.414
3-1-6,preA,3-6-5,0.006276777509118274,0.03147688932436034,2026-08-27,0.29689157618129436,3,0.19940907897339785,3まくり,47.3,600,test,202608270910,53.414
1-5-3,low,3-1-2,0.007666678329402196,0.049600846649542694,2026-08-27,0.49756742357820255,3,0.15456748921185764,3まくり,64.9,1000,test,202608271412,41.65966666666667
1-5-3,low,3-1-4,0.017648302658039988,0.11417862027797045,2026-08-27,0.5170952678805717,3,0.15456748921185764,3まくり,29.3,1000,test,202608271412,41.65966666666667
1-5-3,low,3-1-5,0.024818411590578314,0.16056682887926713,2026-08-27,0.4442495674713518,3,0.15456748921185764,3まくり,17.9,1000,test,202608271412,41.65966666666667
1-5-3,low,3-1-6,0.00999117258429118,0.0646395476515556,2026-08-27,0.5135462708325667,3,0.15456748921185764,3まくり,51.4,1000,test,202608271412,41.65966666666667
1-5-3,low,3-2-1,0.003694698101369296,0.023903461977733007,2026-08-27,0.6066694282448384,3,0.15456748921185764,3まくり,164.2,1000,test,202608271412,41.65966666666667
1-5-3,low,3-2-4,0.002927362101174627,0.018939054493938526,2026-08-27,0.7470628082197648,3,0.15456748921185764,3まくり,255.2,1000,test,202608271412,41.65966666666667
1-5-3,low,3-2-5,0.003240255994261614,0.020963373415611112,2026-08-27,0.5430669046382465,3,0.15456748921185764,3まくり,167.6,1000,test,202608271412,41.65966666666667
1-5-3,low,3-2-6,0.0020123696923083655,0.013019359391612518,2026-08-27,0.6379211924617518,3,0.15456748921185764,3まくり,317.0,1000,test,202608271412,41.65966666666667
1-5-3,low,3-4-1,0.01080708277726229,0.06991821392951257,2026-08-27,0.6527477997466423,3,0.15456748921185764,3まくり,60.4,1000,test,202608271412,41.65966666666667
1-5-3,low,3-4-2,0.0036061002326444286,0.023330263375771952,2026-08-27,0.7580022689018588,3,0.15456748921185764,3まくり,210.2,1000,test,202608271412,41.65966666666667
1-5-3,low,3-4-5,0.00833794304605362,0.053943705035055814,2026-08-27,0.6070022537527034,3,0.15456748921185764,3まくり,72.8,1000,test,202608271412,41.65966666666667
1-5-3,low,3-4-6,0.005916616933599079,0.03827853427501483,2026-08-27,0.6916525195377323,3,0.15456748921185764,3まくり,116.9,1000,test,202608271412,41.65966666666667
1-5-3,low,3-5-1,0.01921597871894821,0.12432096048742737,2026-08-27,0.4746346743580208,3,0.15456748921185764,3まくり,24.7,1000,test,202608271412,41.65966666666667
1-5-3,low,3-5-2,0.004690777769267213,0.030347764547289803,2026-08-27,0.5436611434580699,3,0.15456748921185764,3まくり,115.9,1000,test,202608271412,41.65966666666667
1-5-3,low,3-5-4,0.011571557072772838,0.07486410714035928,2026-08-27,0.5589062066149281,3,0.15456748921185764,3まくり,48.3,1000,test,202608271412,41.65966666666667
1-5-3,low,3-5-6,0.00880317049114582,0.056953571129565096,2026-08-27,0.5035413520935409,3,0.15456748921185764,3まくり,57.2,1000,test,202608271412,41.65966666666667
1-5-3,low,3-6-1,0.0033403803295946684,0.021611144404475525,2026-08-27,0.5742113786573235,3,0.15456748921185764,3まくり,171.9,1000,test,202608271412,41.65966666666667
1-5-3,low,3-6-2,0.0013877276279108976,0.008978133985270417,2026-08-27,0.5686907819178858,3,0.15456748921185764,3まくり,409.8,1000,test,202608271412,41.65966666666667
1-5-3,low,3-6-4,0.002328916925652904,0.015067314203834795,2026-08-27,0.7559664340669328,3,0.15456748921185764,3まくり,324.6,1000,test,202608271412,41.65966666666667
1-5-3,low,3-6-5,0.002561986235580093,0.016575194749191474,2026-08-27,0.5469840612963498,3,0.15456748921185764,3まくり,213.5,1000,test,202608271412,41.65966666666667
1-4-3,low,3-1-2,0.007856997209119115,0.05327464852860699,2026-08-28,0.3409936788757696,3,0.14748097690217754,3まくり,43.4,1610,test,202608280506,44.58433333333333
1-4-3,low,3-1-4,0.01663103180468272,0.11276730161418647,2026-08-28,0.3575671838006785,3,0.14748097690217754,3まくり,21.5,1610,test,202608280506,44.58433333333333
1-4-3,low,3-1-5,0.009964647003054954,0.06756564278567527,2026-08-28,0.335808604002952,3,0.14748097690217754,3まくり,33.7,1610,test,202608280506,44.58433333333333
1-4-3,low,3-1-6,0.006740968473358486,0.04570737606267481,2026-08-28,0.3950207525388073,3,0.14748097690217754,3まくり,58.6,1610,test,202608280506,44.58433333333333
1-4-3,low,3-2-1,0.0056580248396582156,0.03836443830590517,2026-08-28,0.36607420712588656,3,0.14748097690217754,3まくり,64.7,1610,test,202608280506,44.58433333333333
1-4-3,low,3-2-4,0.005711385539817139,0.03872625242783302,2026-08-28,0.45291287330749913,3,0.14748097690217754,3まくり,79.3,1610,test,202608280506,44.58433333333333
1-4-3,low,3-2-5,0.004698917000032738,0.03186117354748386,2026-08-28,0.35805747540249466,3,0.14748097690217754,3まくり,76.2,1610,test,202608280506,44.58433333333333
1-4-3,low,3-2-6,0.0036581701630562092,0.024804352669040373,2026-08-28,0.4316640792406327,3,0.14748097690217754,3まくり,118.0,1610,test,202608280506,44.58433333333333
1-4-3,low,3-4-1,0.016526109113793423,0.1120558695834718,2026-08-28,0.3834057314400074,3,0.14748097690217754,3まくり,23.2,1610,test,202608280506,44.58433333333333
1-4-3,low,3-4-2,0.008715851417038373,0.0590981399778732,2026-08-28,0.41487452745102654,3,0.14748097690217754,3まくり,47.6,1610,test,202608280506,44.58433333333333
1-4-3,low,3-4-5,0.010316488399419742,0.0699513158653848,2026-08-28,0.4095645894569638,3,0.14748097690217754,3まくり,39.7,1610,test,202608280506,44.58433333333333
1-4-3,low,3-4-6,0.016924902928368863,0.11475990520184146,2026-08-28,0.38588778676681007,3,0.14748097690217754,3まくり,22.8,1610,test,202608280506,44.58433333333333
1-4-3,low,3-5-1,0.005144024460508937,0.03487924048618765,2026-08-28,0.4233532130998855,3,0.14748097690217754,3まくり,82.3,1610,test,202608280506,44.58433333333333
1-4-3,low,3-5-2,0.00481282993812945,0.032633564268575097,2026-08-28,0.3744381691864712,3,0.14748097690217754,3まくり,77.8,1610,test,202608280506,44.58433333333333
1-4-3,low,3-5-4,0.005306610861579524,0.03598166335105943,2026-08-28,0.6288333870971735,3,0.14748097690217754,3まくり,118.5,1610,test,202608280506,44.58433333333333
1-4-3,low,3-5-6,0.0036036492268804446,0.0244346715256077,2026-08-28,0.5409077489547547,3,0.14748097690217754,3まくり,150.1,1610,test,202608280506,44.58433333333333
1-4-3,low,3-6-1,0.0035475504758335883,0.024054291952423385,2026-08-28,0.4108063451015295,3,0.14748097690217754,3まくり,115.8,1610,test,202608280506,44.58433333333333
1-4-3,low,3-6-2,0.002808294330683825,0.019041739413934958,2026-08-28,0.3850171527367524,3,0.14748097690217754,3まくり,137.1,1610,test,202608280506,44.58433333333333
1-4-3,low,3-6-4,0.006239260519679642,0.042305527470285695,2026-08-28,0.4142868985067283,3,0.14748097690217754,3まくり,66.4,1610,test,202608280506,44.58433333333333
1-4-3,low,3-6-5,0.002615263197482137,0.017732884961948765,2026-08-28,0.41478074312066693,3,0.14748097690217754,3まくり,158.6,1610,test,202608280506,44.58433333333333
3-5-6,low,3-1-2,0.00680862948287801,0.03951374738596904,2026-08-28,0.4384757386973439,3,0.17231039659112893,3まくり,64.4,3510,test,202608280903,49.181000000000004
3-5-6,low,3-1-4,0.01050236299046893,0.06095025720003261,2026-08-28,0.5156660228320245,3,0.17231039659112893,3まくり,49.1,3510,test,202608280903,49.181000000000004
3-5-6,low,3-1-5,0.007375991992882336,0.04280642456174392,2026-08-28,0.47206348754446953,3,0.17231039659112893,3まくり,64.0,3510,test,202608280903,49.181000000000004
3-5-6,low,3-1-6,0.015322472982846192,0.0889236708055667,2026-08-28,0.44894845839739345,3,0.17231039659112893,3まくり,29.3,3510,test,202608280903,49.181000000000004
3-5-6,low,3-2-1,0.0045259772755428815,0.026266420164318124,2026-08-28,0.4747750162044483,3,0.17231039659112893,3まくり,104.9,3510,test,202608280903,49.181000000000004
3-5-6,low,3-2-4,0.0038364367326241774,0.02226468517583163,2026-08-28,0.6299429114968899,3,0.17231039659112893,3まくり,164.2,3510,test,202608280903,49.181000000000004
3-5-6,low,3-2-5,0.002737990523051437,0.015889874187617052,2026-08-28,0.5360985444134714,3,0.17231039659112893,3まくり,195.8,3510,test,202608280903,49.181000000000004
3-5-6,low,3-2-6,0.0036973777749047896,0.02145765924779458,2026-08-28,0.597496248424614,3,0.17231039659112893,3まくり,161.6,3510,test,202608280903,49.181000000000004
3-5-6,low,3-4-1,0.009364431489870848,0.054346294101402806,2026-08-28,0.6068151605436309,3,0.17231039659112893,3まくり,64.8,3510,test,202608280903,49.181000000000004
3-5-6,low,3-4-2,0.00382471780248007,0.022196674595066065,2026-08-28,0.7943938875751104,3,0.17231039659112893,3まくり,207.7,3510,test,202608280903,49.181000000000004
3-5-6,low,3-4-5,0.008422045292525594,0.04887717432692153,2026-08-28,0.5912275795352967,3,0.17231039659112893,3まくり,70.2,3510,test,202608280903,49.181000000000004
3-5-6,low,3-4-6,0.02101302157998594,0.1219486577460977,2026-08-28,0.49590730928766824,3,0.17231039659112893,3まくり,23.6,3510,test,202608280903,49.181000000000004
3-5-6,low,3-5-1,0.005543324377605986,0.0321705740760356,2026-08-28,0.593690040841601,3,0.17231039659112893,3まくり,107.1,3510,test,202608280903,49.181000000000004
3-5-6,low,3-5-2,0.0037272685377095797,0.021631129702254257,2026-08-28,0.5419448453829729,3,0.17231039659112893,3まくり,145.4,3510,test,202608280903,49.181000000000004
3-5-6,low,3-5-4,0.007146339446164515,0.04147364052049562,2026-08-28,0.699626631779506,3,0.17231039659112893,3まくり,97.9,3510,test,202608280903,49.181000000000004
3-5-6,low,3-5-6,0.009454596569954501,0.054869565371549106,2026-08-28,0.5436393027723838,3,0.17231039659112893,3まくり,57.5,3510,test,202608280903,49.181000000000004
3-5-6,low,3-6-1,0.012138814172778054,0.07044736947348537,2026-08-28,0.43578342880273213,3,0.17231039659112893,3まくり,35.9,3510,test,202608280903,49.181000000000004
3-5-6,low,3-6-2,0.004608238359599876,0.026743820748870138,2026-08-28,0.4737269033668672,3,0.17231039659112893,3まくり,102.8,3510,test,202608280903,49.181000000000004
3-5-6,low,3-6-4,0.022682485326940765,0.13163735778963745,2026-08-28,0.4264307241464864,3,0.17231039659112893,3まくり,18.8,3510,test,202608280903,49.181000000000004
3-5-6,low,3-6-5,0.009577873880314452,0.05558500281931074,2026-08-28,0.4424977732705277,3,0.17231039659112893,3まくり,46.2,3510,test,202608280903,49.181000000000004
3-4-6,low,3-1-2,0.018996924349274087,0.12296316206156489,2026-08-28,0.2621575560199824,3,0.15449280931603526,3まくり,13.8,7730,test,202608281003,41.67766666666667
3-4-6,low,3-1-4,0.015083482930705371,0.09763226520044782,2026-08-28,0.32429488301016546,3,0.15449280931603526,3まくり,21.5,7730,test,202608281003,41.67766666666667
3-4-6,low,3-1-5,0.005139474374942695,0.03326675459975116,2026-08-28,0.3803211037457594,3,0.15449280931603526,3まくり,74.0,7730,test,202608281003,41.67766666666667
3-4-6,low,3-1-6,0.03338620883838746,0.21610202433494233,2026-08-28,0.2604124289394222,3,0.15449280931603526,3まくり,7.8,7730,test,202608281003,41.67766666666667
3-4-6,low,3-2-1,0.009260818108777456,0.0599433601458644,2026-08-28,0.2917157704264899,3,0.15449280931603526,3まくり,31.5,7730,test,202608281003,41.67766666666667
3-4-6,low,3-2-4,0.0038409568128791416,0.02486171900092749,2026-08-28,0.389473020825945,3,0.15449280931603526,3まくり,101.4,7730,test,202608281003,41.67766666666667
3-4-6,low,3-2-5,0.0017555667146583003,0.011363420229268138,2026-08-28,0.3935980574263909,3,0.15449280931603526,3まくり,224.2,7730,test,202608281003,41.67766666666667
3-4-6,low,3-2-6,0.006191116163062344,0.04007381437667824,2026-08-28,0.29655446421068626,3,0.15449280931603526,3まくり,47.9,7730,test,202608281003,41.67766666666667
3-4-6,low,3-4-1,0.007568564666850953,0.04898975363551363,2026-08-28,0.48817242101188646,3,0.15449280931603526,3まくり,64.5,7730,test,202608281003,41.67766666666667
3-4-6,low,3-4-2,0.003694571048579337,0.02391419422648732,2026-08-28,0.42598404190119754,3,0.15449280931603526,3まくり,115.3,7730,test,202608281003,41.67766666666667
3-4-6,low,3-4-5,0.002228494013421492,0.014424580815685834,2026-08-28,0.7001928190170328,3,0.15449280931603526,3まくり,314.2,7730,test,202608281003,41.67766666666667
3-4-6,low,3-4-6,0.006022630335994024,0.038983240467030056,2026-08-28,0.4354361732923679,3,0.15449280931603526,3まくり,72.3,7730,test,202608281003,41.67766666666667
3-4-6,low,3-5-1,0.002798595509795608,0.018114729884099103,2026-08-28,0.6999287369998816,3,0.15449280931603526,3まくり,250.1,7730,test,202608281003,41.67766666666667
3-4-6,low,3-5-2,0.0013177385545409472,0.008529449107533157,2026-08-28,0.5828357626734609,3,0.15449280931603526,3まくり,442.3,7730,test,202608281003,41.67766666666667
3-4-6,low,3-5-4,0.0018369141832017008,0.011889965567549829,2026-08-28,1.3097198126228127,3,0.15449280931603526,3まくり,713.0,7730,test,202608281003,41.67766666666667
3-4-6,low,3-5-6,0.001819274551060373,0.011775787877213164,2026-08-28,0.8603349351964503,3,0.15449280931603526,3まくり,472.9,7730,test,202608281003,41.67766666666667
3-4-6,low,3-6-1,0.018473667414714418,0.11957622815262627,2026-08-28,0.25678397706453043,3,0.15449280931603526,3まくり,13.9,7730,test,202608281003,41.67766666666667
3-4-6,low,3-6-2,0.007724496736127721,0.049999069667548426,2026-08-28,0.2572257413130531,3,0.15449280931603526,3まくり,33.3,7730,test,202608281003,41.67766666666667
3-4-6,low,3-6-4,0.0055492835502717235,0.03591936462829113,2026-08-28,0.3179739474305697,3,0.15449280931603526,3まくり,57.3,7730,test,202608281003,41.67766666666667
3-4-6,low,3-6-5,0.0018040304587901169,0.011677116020977627,2026-08-28,0.3795680085294406,3,0.15449280931603526,3まくり,210.4,7730,test,202608281003,41.67766666666667
1-2-4,low,3-1-2,0.009278479225559475,0.05980860801703463,2026-08-28,0.5984619100485862,3,0.155136184124479,3まくり,64.5,3530,test,202608281004,47.12233333333334
1-2-4,low,3-1-4,0.016412665546744875,0.10579521237660193,2026-08-28,0.6318876235496776,3,0.155136184124479,3まくり,38.5,3530,test,202608281004,47.12233333333334
1-2-4,low,3-1-5,0.027422467664215498,0.17676384022835132,2026-08-28,0.5676450806492608,3,0.155136184124479,3まくり,20.7,3530,test,202608281004,47.12233333333334
1-2-4,low,3-1-6,0.0054221622413720616,0.03495098369198896,2026-08-28,0.7878401736713606,3,0.155136184124479,3まくり,145.3,3530,test,202608281004,47.12233333333334
1-2-4,low,3-2-1,0.004253131879674953,0.027415473080492317,2026-08-28,0.7081464579658797,3,0.155136184124479,3まくり,166.5,3530,test,202608281004,47.12233333333334
1-2-4,low,3-2-4,0.0039247527447574555,0.02529875777792943,2026-08-28,0.8108539170668903,3,0.155136184124479,3まくり,206.6,3530,test,202608281004,47.12233333333334
1-2-4,low,3-2-5,0.004626583164512121,0.02982272118282746,2026-08-28,0.6856596249806963,3,0.155136184124479,3まくり,148.2,3530,test,202608281004,47.12233333333334
1-2-4,low,3-2-6,0.002348371347915068,0.015137482987403954,2026-08-28,0.8383685712056793,3,0.155136184124479,3まくり,357.0,3530,test,202608281004,47.12233333333334
1-2-4,low,3-4-1,0.010437198942426285,0.06727765673320693,2026-08-28,0.752522043748935,3,0.155136184124479,3まくり,72.1,3530,test,202608281004,47.12233333333334
1-2-4,low,3-4-2,0.004584880180714503,0.029553905857550695,2026-08-28,0.8216105283840388,3,0.155136184124479,3まくり,179.2,3530,test,202608281004,47.12233333333334
1-2-4,low,3-4-5,0.010577034025472665,0.06817902660920039,2026-08-28,0.7446231953932757,3,0.155136184124479,3まくり,70.4,3530,test,202608281004,47.12233333333334
1-2-4,low,3-4-6,0.004421511652524637,0.02850084058388906,2026-08-28,1.2256430300798293,3,0.155136184124479,3まくり,277.2,3530,test,202608281004,47.12233333333334
1-2-4,low,3-5-1,0.01943175344545092,0.1252561003425169,2026-08-28,0.6257024609435197,3,0.155136184124479,3まくり,32.2,3530,test,202608281004,47.12233333333334
1-2-4,low,3-5-2,0.005980690815452631,0.03855123064425649,2026-08-28,0.7290462104036758,3,0.155136184124479,3まくり,121.9,3530,test,202608281004,47.12233333333334
1-2-4,low,3-5-4,0.011150020269371626,0.07187246697021382,2026-08-28,0.8217564938526889,3,0.155136184124479,3まくり,73.7,3530,test,202608281004,47.12233333333334
1-2-4,low,3-5-6,0.0068349673132222935,0.04405785376117036,2026-08-28,0.8379669926010531,3,0.155136184124479,3まくり,122.6,3530,test,202608281004,47.12233333333334
1-2-4,low,3-6-1,0.0020596579976091653,0.013276451327154767,2026-08-28,0.9676273272767859,3,0.155136184124479,3まくり,469.8,3530,test,202608281004,47.12233333333334
1-2-4,low,3-6-2,0.0012542801484680777,0.008085026427243187,2026-08-28,0.861314177953029,3,0.155136184124479,3まくり,686.7,3530,test,202608281004,47.12233333333334
1-2-4,low,3-6-4,0.001990575591001788,0.012831149626605354,2026-08-28,1.2877033498190567,3,0.155136184124479,3まくり,646.9,3530,test,202608281004,47.12233333333334
1-2-4,low,3-6-5,0.002724999928012902,0.01756521177436208,2026-08-28,0.7948824790013634,3,0.155136184124479,3まくり,291.7,3530,test,202608281004,47.12233333333334
1-6-3,low,3-1-2,0.017996707353962596,0.10573986468857413,2026-08-28,0.3167420494297417,3,0.17019794196792892,3まくり,17.6,1590,test,202608281007,48.946999999999996
1-6-3,low,3-1-4,0.009560562883077012,0.05617319911470227,2026-08-28,0.4828084255953891,3,0.17019794196792892,3まくり,50.5,1590,test,202608281007,48.946999999999996
1-6-3,low,3-1-5,0.014305133364543823,0.08404997850819722,2026-08-28,0.33187909405741667,3,0.17019794196792892,3まくり,23.2,1590,test,202608281007,48.946999999999996
1-6-3,low,3-1-6,0.03667038382432382,0.21545726934367845,2026-08-28,0.3116982625067525,3,0.17019794196792892,3まくり,8.5,1590,test,202608281007,48.946999999999996
1-6-3,low,3-2-1,0.007720325577892404,0.045360863290269254,2026-08-28,0.37211969285441393,3,0.17019794196792892,3まくり,48.2,1590,test,202608281007,48.946999999999996
