date,race_code,venue,race,jump3,threat3,turn3,stretch3,wallweak2,o4,o5,o6,follow4,chain5,counter4,s4,f4,t4,s5,f5,t5,stretch5,winner,second,third,kimarite,three_attack_win,four_counter,four_win,five_win,five_ms,five_win_3in23,five_ms_3in23
2026-08-04,202608040803,08,03R,0.8162500000000001,0.6458666666666666,0.5149475341028331,0.5085414480587618,0.49888888888888894,0.2465280167890871,0.5534783031029831,0.3783269674711437,0.18088667366211966,0.5334783545195624,0.43669361711554155,0.0,0.3333333333333334,0.5712067156348373,0.5692,0.4166666666666666,0.5251573976915005,0.7943756558237145,1,2,3,逃げ,0,0,0,0,0,0,0
2026-08-04,202608041003,10,03R,0.7250000000000001,0.7514333333333334,0.5,0.5,0.7922222222222222,0.33414,0.4524642857142857,0.32038,0.32342999999999994,0.5163310857142858,0.49319542222222224,0.07099999999999995,0.4166666666666666,0.5,0.5205,0.25,0.5,0.5,3,1,2,まくり差し,1,0,0,0,0,0,0
2026-08-04,202608041006,10,06R,0.8333333333333334,0.6966833333333333,0.5,0.5,0.33666666666666667,0.560476,0.5915428571428571,0.360576,0.605462,0.6682163104761906,0.5466475466666666,0.5014,0.75,0.5,0.698,0.5833333333333334,0.5,0.5,2,3,4,差し,0,0,0,0,0,0,0
2026-08-04,202608041009,10,09R,0.85,0.6992833333333333,0.5,0.5,0.4100000000000001,0.628246,0.35164,0.46414,0.686827,0.6230670200000001,0.58173348,0.6419,0.8333333333333334,0.5,0.08880000000000003,0.5833333333333334,0.5,0.5,1,6,4,逃げ,0,0,0,0,0,0,0
2026-08-04,202608041011,10,11R,0.8579166666666667,0.5456833333333333,0.5,0.5,0.3749999999999999,0.451226,0.4340628571428572,0.379362,0.48383699999999996,0.5977081438095239,0.51191588,0.23890000000000006,0.6666666666666666,0.5,0.4084,0.3333333333333334,0.5,0.5,2,3,1,差し,0,0,0,0,0,0,0
2026-08-04,202608041301,13,01R,0.7525000000000001,0.7825333333333333,0.19957264957264959,0.37914529914529915,0.0,0.388448,0.0,0.19905641025641027,0.402976,0.42062376,0.5257581032478632,0.32719999999999994,0.5,0.4,0.0,0.0,0.0,0.0,2,1,5,差し,0,0,0,0,0,0,0
2026-08-04,202608042108,21,08R,1.0,0.8649666666666667,0.31458027282266526,0.6683315844700944,0.67,0.3575703441762854,0.302021933743067,0.38663129485834213,0.4143538100734522,0.627864803690601,0.5333693855613851,0.5869,0.4166666666666666,0.10473767051416577,0.5524,0.25,0.09526232948583419,0.13729275970619098,3,1,6,まくり差し,1,0,0,0,0,0,0
2026-08-05,202608050104,01,04R,0.95875,0.2987666666666667,0.18282051282051276,0.21018315018315017,0.7188888888888889,0.18643999999999997,0.2643736263736264,0.3931601098901099,0.18737999999999996,0.5340058879120879,0.5797326090354091,0.136,0.1666666666666666,0.19999999999999996,0.0,0.3333333333333334,0.5484615384615384,0.24054945054945054,2,1,3,抜き,0,0,0,0,0,0,0
2026-08-05,202608050404,04,04R,0.8575,0.5490666666666666,0.0,0.0,0.45,0.6272266065057712,0.4113476480287813,0.7028727701993703,0.6133800860440713,0.6134488565492431,0.7862461104721931,0.6878,0.5,0.6098426023084995,0.6532,0.25,0.2952623294858342,0.21729275970619094,3,2,4,まくり,1,0,0,0,0,0,0
2026-08-05,202608051001,10,01R,0.79375,0.4148833333333334,0.41931794333683103,0.7910388247639034,0.29833333333333323,0.3304113116474292,0.12890401738869733,0.36185024554039874,0.34091637985309553,0.4581319980812472,0.41600269576775095,0.219,0.5,0.39052465897166844,0.20700000000000002,0.0,0.19015739769150047,0.034375655823714574,3,1,5,まくり,1,0,0,0,0,0,0
2026-08-05,202608051002,10,02R,0.8237500000000002,0.45036666666666664,0.5145802728226653,0.8083315844700945,0.45,0.3260819013641133,0.4309690451206715,0.19819200000000003,0.39102379223504724,0.5881158449527807,0.40905377729275966,0.2026,0.5,0.22916054564533053,0.07099999999999995,0.5833333333333334,0.7708394543546695,0.48333683105981107,1,2,3,逃げ,0,0,0,0,0,0,0
2026-08-05,202608051004,10,04R,0.88375,0.8716666666666668,0.10510493179433367,0.18291710388247637,0.8044444444444445,0.444950426023085,0.586941815320042,0.49184513116474293,0.46079834417628546,0.6459280731584471,0.6995274426396175,0.22780000000000006,0.5,0.5043704092339979,0.8005,0.4166666666666666,0.4200524658971668,0.7314585519412382,1,2,3,逃げ,0,0,0,0,0,0,0
2026-08-05,202608051010,10,10R,0.7474999999999999,0.7073,0.6854197271773347,0.3916684155299056,0.67,0.7405012298006296,0.29061857142857145,0.45935644281217203,0.7852868457502623,0.5864209592984561,0.6167978125498426,0.8835999999999999,0.9166666666666667,0.5908919202518363,0.4393,0.5833333333333334,0.0,0.18,4,3,6,差し,0,1,1,0,0,0,0
2026-08-05,202608051707,17,07R,0.8579166666666668,0.7763,0.20984260230849944,0.5456243441762854,0.7066666666666668,0.19930721301154253,0.22233452256033578,0.6189174753410283,0.2650831720881427,0.5253451277159846,0.5049756531514515,0.18870000000000003,0.25,0.019685204616998953,0.0,0.0,0.4204197271773348,0.7316684155299056,3,1,4,まくり差し,1,0,0,0,0,0,0
2026-08-05,202608051709,17,09R,0.8162500000000001,0.7714833333333333,0.7897901364113327,0.6341657922350472,0.6911111111111112,0.5166594921301155,0.4294148538450007,0.5193148688352571,0.4326121217208814,0.5427289225963124,0.47548804550775337,0.5248,0.5,0.76099685204617,0.6233,0.4166666666666666,0.14410807974816367,0.6052046169989507,3,1,2,まくり差し,1,0,0,0,0,0,0
2026-08-05,202608051903,19,03R,0.88375,0.30298333333333327,0.2094753410283316,0.48541448058761805,0.5722222222222222,0.4505072298006296,0.4333521705891171,0.5071076390346275,0.38983384575026236,0.5462482590466197,0.6010057880144571,0.10950000000000006,0.75,0.8558919202518365,0.46010000000000006,0.25,0.580682056663169,0.26896117523609653,3,1,2,差し,0,0,0,0,0,0,0
2026-08-06,202608060203,02,03R,0.87625,0.6942333333333333,0.5,0.5,0.7208888888888889,0.57921,0.40207,0.531494,0.623645,0.6306937,0.5973386888888889,0.5565,0.75,0.5,0.20690000000000003,0.6666666666666666,0.5,0.5,1,4,6,逃げ,0,0,0,0,0,0,0
2026-08-06,202608060906,09,06R,0.8237500000000002,0.7123999999999999,0.40947534102833155,0.685414480587618,0.45,0.6901640818467996,0.5834692265027732,0.7776127869884575,0.7000525341028332,0.6771661529455855,0.5926531695697796,0.8185000000000001,0.6666666666666666,0.5996327387198321,0.4437,0.3333333333333334,0.8948950682056663,0.6970828961175236,4,3,1,差し,0,1,1,0,0,0,0
2026-08-06,202608061202,12,02R,0.7845833333333335,0.7645166666666666,0.19999999999999996,0.19999999999999996,0.38555555555555565,0.45057441025641026,0.7392660561660561,0.19985179487179489,0.41160467521367516,0.6355126306959707,0.6239238314529916,0.3527,0.4166666666666666,0.6004273504273505,0.665,0.5,0.8997863247863248,0.9295726495726495,1,5,3,逃げ,0,0,0,0,0,0,0
2026-08-06,202608061207,12,07R,0.95875,0.8699000000000001,0.8004273504273505,0.7408547008547008,0.5355555555555556,0.21467399999999998,0.17700354090354092,0.2836304102564102,0.277713,0.5512814422710622,0.3407338123076923,0.2961,0.25,0.0,0.19500000000000003,0.0,0.19957264957264959,0.37914529914529915,2,1,3,差し,0,0,0,0,0,0,0
2026-08-06,202608061402,14,02R,0.7750000000000001,0.6294166666666667,0.5240556138509969,0.8537460650577124,0.4744444444444445,0.4098634753410283,0.12395842152600811,0.32649824554039875,0.4825594480587618,0.4936739693119473,0.4272260383164277,0.2546,0.6666666666666666,0.32479013641133264,0.14110000000000003,0.0,0.2003672612801679,0.14020986358866735,4,5,3,差し,0,0,1,0,0,0,0
2026-08-06,202608061407,14,07R,0.8075,0.8237,0.7905246589716683,0.45458551941238196,0.6198888888888889,0.32649824554039875,0.3075309548793284,0.580587573976915,0.3365046023084995,0.5209106614480588,0.4272174037262446,0.14140000000000005,0.1666666666666666,0.33389821615949633,0.174,0.6666666666666666,0.22916054564533053,0.5166631689401889,3,6,1,抜き,0,0,0,0,0,0,0
2026-08-06,202608061703,17,03R,0.95875,0.8172499999999999,0.9047376705141659,0.9827072402938091,0.8166666666666667,0.06874781951731374,0.41685104182281524,0.4398706232948583,0.08370625813221405,0.5698411589686704,0.24691124731724376,0.013599999999999996,0.0,0.029527806925498425,0.13500000000000004,0.75,0.5799475341028332,0.3885414480587618,3,5,4,まくり差し,1,0,0,0,0,0,0
2026-08-06,202608061706,17,06R,0.8166666666666668,0.7731833333333333,0.7253934942287513,0.33593913955928645,0.6211111111111112,0.2441439832109129,0.5261199565282566,0.6003846065057713,0.19757732633788042,0.5439934300364764,0.4328302108802612,0.04080000000000004,0.08333333333333341,0.4287932843651626,0.6631,0.5833333333333334,0.2746065057712487,0.6640608604407136,3,1,5,まくり差し,1,0,0,0,0,0,0
2026-08-06,202608061805,18,05R,0.9495833333333333,0.5629833333333334,0.5,0.5,0.45,0.4916064102564102,0.7700196581196581,0.52579,0.5702886752136752,0.7820965512820512,0.545760435897436,0.7274999999999999,0.6666666666666666,0.20042735042735044,0.485,1.0,0.9002136752136753,0.9304273504273505,1,3,5,抜き,0,0,0,0,0,0,0
2026-08-06,202608061806,18,06R,0.8166666666666668,0.55095,0.7002136752136752,0.6104273504273505,0.45,0.557264,0.18072142857142856,0.5096999999999999,0.571168,0.5303867752380953,0.4908363883760684,0.6095999999999999,0.5833333333333334,0.5,0.3325,0.1666666666666666,0.0,0.24,5,2,1,まくり差し,0,0,0,1,1,0,0
2026-08-06,202608062406,24,06R,0.8075000000000002,0.7912666666666667,0.5,0.5,0.6561111111111111,0.6359416558237145,0.27229640083945433,0.49729296747114377,0.7424901899265477,0.6062601366841553,0.6041689403241226,0.5398999999999999,0.9166666666666667,0.4302623294858342,0.1613,0.5,0.21931794333683108,0.5310388247639034,4,3,6,まくり差し,0,1,1,0,0,0,0
2026-08-07,202608070205,02,05R,0.8762500000000001,0.41223333333333334,0.4295278069254984,0.6568730325288562,0.5355555555555556,0.5728442623294858,0.38230169689701693,0.2389750325288562,0.649532275970619,0.6509834076420327,0.5636531118619564,0.7691,0.75,0.3051049317943337,0.22140000000000004,0.8333333333333334,0.4748426023084995,0.08562434417628542,1,4,5,逃げ,0,0,0,0,0,0,0
2026-08-07,202608070404,04,04R,0.7245833333333334,0.8731166666666668,0.8,0.68,0.5233333333333333,0.5697981636935993,0.4307067246289912,0.22448582791185728,0.6505200682056663,0.6047790207115376,0.4574066355369011,0.5625000000000001,0.8333333333333334,0.39926547743966423,0.6532,0.25,0.35677465897166843,0.21458551941238196,1,2,5,逃げ,0,0,0,0,0,0,0
2026-08-07,202608071006,10,06R,0.775,0.6172500000000001,1.0,0.8200000000000001,0.22499999999999995,0.63097,0.2337045540398741,0.10582539349422873,0.6941649999999999,0.5740942662119621,0.3876686,0.8005,0.75,0.4,0.1396,0.0,0.4098426023084995,0.5056243441762854,2,3,4,まくり,0,0,0,0,0,0,0
2026-08-07,202608071010,10,10R,0.7525000000000002,0.8594333333333333,0.9901573976915006,0.5943756558237145,0.3961111111111112,0.1458253934942287,0.3139014285714285,0.19645165582371457,0.15359391395592858,0.47093910643082004,0.2605025150985193,0.0,0.1666666666666666,0.19015739769150047,0.5190999999999999,0.6666666666666666,0.0,0.0,3,1,2,まくり,1,0,0,0,0,0,0
2026-08-07,202608071203,12,03R,0.9175000000000001,0.5073000000000001,0.5010683760683761,0.3521367521367521,0.45,0.3430184102564103,0.09717285714285713,0.7392037948717949,0.31208267521367516,0.4822006176556777,0.5118273377777778,0.3693,0.25,0.40042735042735045,0.2961,0.0,0.0,0.059999999999999984,1,3,2,逃げ,0,0,0,0,0,0,0
2026-08-07,202608071209,12,09R,0.7675000000000002,0.8796999999999999,0.6997863247863247,0.7895726495726495,0.45,0.4465802051282052,0.7055232600732599,0.3061953846153846,0.4597808376068377,0.6621286282783883,0.4107244095726496,0.6278,0.3333333333333334,0.3002136752136752,0.7575,0.75,0.7006410256410256,0.4912820512820513,1,3,4,逃げ,0,0,0,0,0,0,0
2026-08-07,202608071406,14,06R,0.96625,0.6674500000000001,0.6193179433368311,0.8710388247639035,0.45,0.36079121301154254,0.23731458551941237,0.5988497376705142,0.44644117208814277,0.613825559937041,0.4050137249527807,0.5413000000000001,0.3333333333333334,0.019685204616998953,0.07600000000000001,0.5,0.13426547743966422,0.6795802728226653,3,2,5,まくり,1,0,0,0,0,0,0
2026-08-07,202608071801,18,01R,0.835,0.8151666666666667,0.7002136752136752,0.7304273504273505,0.1500000000000001,0.3874562051282051,0.3710078266178266,0.6649357948717948,0.43844283760683767,0.5991761182417582,0.37690942632478636,0.6692,0.3333333333333334,0.10021367521367519,0.5852999999999999,0.3333333333333334,0.19957264957264959,0.25914529914529916,1,2,4,逃げ,0,0,0,0,0,0,0
2026-08-07,202608071901,19,01R,1.0,0.49041666666666667,0.4854197271773347,0.49166841552990553,0.45,0.47561444281217213,0.14006363064008395,0.21621218048268628,0.553417017838405,0.5848498013431269,0.5504408334942289,0.24819999999999998,0.75,0.41057712486883524,0.05760000000000002,0.3333333333333334,0.10510493179433367,0.24291710388247637,2,3,1,まくり,0,0,0,0,0,0,0
2026-08-07,202608071905,19,05R,0.7566666666666668,0.7712166666666667,0.6755771248688351,0.5260440713536201,0.45,0.2760089674711438,0.3045917283765553,0.7311046883525709,0.2675785697796433,0.4896359144765904,0.3973685073242393,0.3473,0.3333333333333334,0.2857869884575026,0.24740000000000006,0.08333333333333341,0.33426547743966417,0.8195802728226653,1,3,4,逃げ,0,0,0,0,0,0,0
2026-08-08,202608080208,02,08R,0.79,0.83575,0.9901573976915006,0.5943756558237145,0.45,0.5010253767051416,0.5225080347773946,0.4800616558237146,0.503243240293809,0.5943005847039424,0.4053673976075551,0.2592,0.5833333333333334,0.6189506820566631,0.46499999999999997,0.75,0.580314795383001,0.32875131164742916,5,6,0,恵まれ,0,0,0,1,0,0,0
2026-08-08,202608080903,09,03R,0.8087500000000001,0.6941499999999999,0.36564102564102563,0.18036630036630036,0.22499999999999995,0.41151389010989,0.2590618315018315,0.42644432967032964,0.45714378754578744,0.5532688829304029,0.5630183185347984,0.6805999999999999,0.5,0.18282051282051276,0.09520000000000003,0.4166666666666666,0.26871794871794863,0.5792673992673992,2,1,3,差し,0,0,0,0,0,0,0
2026-08-08,202608081403,14,03R,0.7262500000000001,0.33181666666666665,0.7602623294858342,0.13729275970619098,0.5233333333333333,0.7703392948583422,0.2592745855194124,0.29252183630640083,0.8294017061909759,0.5784200249317943,0.6402418561455054,0.7474,0.8333333333333334,0.6193179433368311,0.12319999999999998,0.5833333333333334,0.13426547743966422,0.6195802728226654,1,2,4,逃げ,0,0,0,0,0,0,0
2026-08-08,202608081502,15,02R,1.0,0.3896333333333334,0.33389821615949633,0.819370409233998,0.45,0.3201725078698846,0.5329372927597062,0.5988956390346275,0.41557187827911857,0.6840295613850996,0.46572127177334727,0.0,0.5833333333333334,0.23900314795383001,0.053599999999999995,0.9166666666666667,0.7996327387198321,0.7997901364113327,3,5,2,まくり,1,0,0,0,0,0,0
2026-08-08,202608081602,16,02R,0.8912500000000001,0.7900499999999999,0.2102098635886674,0.3658342077649528,0.45,0.6248853116474293,0.343,0.261,0.5973293798530954,0.5756781728646381,0.6773100910388249,0.4051,0.8333333333333334,0.8555246589716685,0.16000000000000003,0.4166666666666666,0.5,0.5,4,1,3,まくり差し,0,0,1,0,0,0,0
2026-08-08,202608081608,16,08R,0.9175000000000001,0.5894,0.5,0.5,0.5111111111111111,0.381,0.5719030070454205,0.3210761804826862,0.3845,0.6334909021136262,0.5059911111111111,0.15000000000000002,0.5,0.5,0.23320000000000005,0.75,0.7996327387198321,0.7997901364113327,1,4,5,抜き,0,0,0,0,0,0,0
2026-08-08,202608081902,19,02R,0.8350000000000002,0.6774666666666668,0.23900314795383001,0.8022875131164743,0.5077777777777779,0.46645078698845743,0.36339258881726877,0.025849737670514156,0.35718782791185727,0.4877551323639635,0.5312366319225836,0.0,0.4166666666666666,0.980314795383001,0.23520000000000002,0.25,0.5901573976915006,0.4343756558237146,3,1,5,まくり差し,1,0,0,0,0,0,0
2026-08-08,202608081909,19,09R,0.8075000000000001,0.47375,1.0,0.94,0.38722222222222225,0.6178779999999999,0.455859881576975,0.284482,0.504411,0.5424548244730926,0.3812158622222222,0.3467,0.3333333333333334,1.0,0.2839,0.4166666666666666,0.5247901364113327,0.9141657922350472,2,5,1,まくり,0,0,0,0,0,0,0
2026-08-08,202608082002,20,02R,0.8912500000000001,0.7388,0.75,0.8250000000000001,0.44999999999999996,0.47431778021978027,0.17660000000000003,0.56197989010989,0.4978925750915751,0.548892966959707,0.41869075648351645,0.6296999999999999,0.5833333333333334,0.36564102564102563,0.0,0.08333333333333341,0.4,0.28,6,2,3,抜き,0,0,0,0,0,0,0
2026-08-09,202608090211,02,11R,0.7337500000000001,0.7063166666666667,0.6003672612801679,0.6602098635886674,0.22500000000000014,0.35928147534102833,0.5406273797031929,0.502911573976915,0.2953004480587618,0.5294623167651027,0.39615838770199374,0.2023,0.25,0.5897901364113327,0.5565,0.75,0.4854197271773347,0.31166841552990554,6,1,2,まくり,0,0,0,0,0,0,0
2026-08-09,202608090303,03,03R,0.8487499999999999,0.7800833333333332,0.5,0.5,0.6211111111111112,0.575318,0.35452,0.3046,0.5886910000000001,0.59799066,0.5825819511111111,0.6627000000000001,0.5833333333333334,0.5,0.2484,0.3333333333333334,0.5,0.5,1,5,4,逃げ,0,0,0,0,0,0,0
2026-08-09,202608090307,03,07R,1.0,0.7630166666666667,0.5,0.53,0.5722222222222222,0.6927359999999999,0.27571,0.34619999999999995,0.733832,0.6635093200000002,0.6350619022222221,0.8904,0.75,0.5,0.18570000000000006,0.0,0.5,0.5,1,3,4,抜き,0,0,0,0,0,0,0
2026-08-09,202608091402,14,02R,0.76625,0.8140499999999999,0.7905246589716683,0.5745855194123819,0.45,0.6842023441762854,0.16050312546844547,0.5370373934942287,0.6364378100734522,0.48367600120821463,0.5196060723189927,0.4417,0.5833333333333334,0.9047376705141659,0.2654999999999999,0.0,0.009842602308499473,0.4056243441762854,3,1,2,まくり差し,1,0,0,0,0,0,0
2026-08-09,202608091608,16,08R,0.8500000000000001,0.5365,0.32442287513116475,0.5939559286463799,0.30000000000000004,0.5829874753410283,0.422717498126218,0.6869328688352571,0.5854974480587618,0.5890655722920102,0.5752501409443862,0.23320000000000005,0.8333333333333334,0.7897901364113327,0.4051,0.08333333333333341,0.7606295907660021,0.13750262329485835,2,1,3,差し,0,0,0,0,0,0,0
2026-08-09,202608092307,23,07R,0.8408333333333335,0.8282,0.5,0.5,0.8166666666666667,0.3914450493179434,0.34,0.56386,0.4059951038824764,0.5514000876250438,0.5313157854074851,0.2366,0.4166666666666666,0.4204197271773348,0.0,0.6666666666666666,0.5,0.5,3,5,1,差し,0,0,0,0,0,0,0
2026-08-10,202608100302,03,02R,0.9175000000000001,0.7592500000000001,0.5,0.35,0.5111111111111111,0.623618,0.36905571428571426,0.443248,0.678041,0.6489573742857144,0.6251859511111111,0.6076999999999999,0.75,0.5,0.3659,0.08333333333333341,0.5,0.59,4,1,5,差し,0,0,1,0,0,0,0
2026-08-10,202608100304,03,04R,0.7337500000000001,0.6774166666666668,0.5,0.47,0.5722222222222222,0.3354,0.47671142857142856,0.517402,0.3425,0.5315384285714286,0.47812422222222223,0.0,0.5,0.5,0.5197999999999999,0.4166666666666666,0.5,0.41000000000000003,2,5,3,まくり,0,0,0,0,0,0,0
2026-08-10,202608100305,03,05R,0.8087500000000001,0.5941500000000001,0.5,0.47,0.30000000000000004,0.602044,0.3144942857142857,0.299494,0.6324780000000001,0.5837675657142858,0.5612267200000001,0.6666000000000001,0.6666666666666666,0.5,0.30060000000000003,0.08333333333333341,0.5,0.35,1,3,2,逃げ,0,0,0,0,0,0,0
2026-08-10,202608100503,05,03R,0.8258333333333334,0.6496999999999999,0.7799475341028331,0.4685414480587618,0.4816666666666667,0.4769921636935992,0.31689613251386595,0.1230311311647429,0.5919730682056663,0.616338623077,0.472597770717034,0.5366,0.5833333333333334,0.13426547743966422,0.45299999999999996,0.1666666666666666,0.14447534102833157,0.545414480587618,3,2,4,まくり,1,0,0,0,0,0,0
2026-08-10,202608100512,05,12R,0.7341666666666666,0.6824,0.8558919202518365,0.4547953830010493,0.8655555555555556,0.31704460650577126,0.711608271623445,0.4450059181532004,0.3061210860440714,0.6017063702943088,0.4249731146321557,0.13550000000000004,0.25,0.4098426023084995,0.7186000000000001,0.5833333333333334,0.8657345225603359,0.5004197271773347,3,1,6,まくり差し,1,0,0,0,0,0,0
2026-08-10,202608101309,13,09R,0.7433333333333334,0.7545833333333334,0.19999999999999996,0.19999999999999996,0.46777777777777796,0.807812,0.15818034188034186,0.7075297948717948,0.746594,0.4943018758974359,0.7629463377777779,0.7018000000000001,0.6666666666666666,1.0,0.12099999999999998,0.3333333333333334,0.09978632478632476,0.24957264957264955,1,3,4,逃げ,0,0,0,0,0,0,0
2026-08-10,202608101405,14,05R,0.8483333333333334,0.8403666666666667,0.5905246589716685,0.374585519412382,0.5966666666666667,0.1828999181532004,0.44573907660020984,0.4736666883525709,0.18161546589716682,0.5493383513186428,0.433627817096887,0.14110000000000003,0.1666666666666666,0.2003672612801679,0.2546,0.6666666666666666,0.4952623294858342,0.597292759706191,2,1,4,差し,0,0,0,0,0,0,0
2026-08-10,202608101501,15,01R,0.8670833333333334,0.3894833333333333,0.8854197271773347,0.6516684155299055,0.5966666666666667,0.4143563441762854,0.1498736306400839,0.33142224554039873,0.5048108100734523,0.5470474660930396,0.40907942267925845,0.23980000000000004,0.5,0.23973767051416578,0.16629999999999998,0.1666666666666666,0.10510493179433367,0.30291710388247634,3,1,6,まくり差し,1,0,0,0,0,0,0
2026-08-10,202608101505,15,05R,0.7675,0.4771333333333333,0.5240556138509969,0.7937460650577124,0.5844444444444443,0.5803136558237146,0.29057666916504277,0.8064253934942287,0.5614041899265478,0.5245618571818319,0.5128971068998485,0.44570000000000004,0.5833333333333334,0.6952623294858342,0.31720000000000004,0.25,0.22916054564533053,0.5166631689401889,3,5,6,差し,0,0,0,0,0,0,0
2026-08-10,202608101604,16,04R,0.925,0.6348833333333332,0.4287932843651626,0.6564533053515215,0.45,0.5443526065057712,0.5690374666466798,0.5881898195173139,0.5017670860440714,0.6546864221346126,0.5503578729485834,0.5616999999999999,0.3333333333333334,0.6098426023084995,0.6518,0.6666666666666666,0.5712067156348373,0.22354669464847848,2,5,1,まくり,0,0,0,0,0,0,0
2026-08-10,202608101801,18,01R,0.95875,0.56175,0.6997863247863247,0.7295726495726496,0.45,0.46672358974358974,0.23128211233211235,0.5574828205128205,0.5617963247863248,0.6214694131868133,0.45212889572649567,0.597,0.75,0.19957264957264959,0.3325,0.0,0.19957264957264959,0.37914529914529915,1,2,4,逃げ,0,0,0,0,0,0,0
2026-08-10,202608102105,21,05R,0.775,0.6662,0.5,0.5,0.6211111111111112,0.49109800000000003,0.7488954774396643,0.2826761804826862,0.5693010000000001,0.6861869032318993,0.5417283511111111,0.17970000000000003,0.9166666666666667,0.5,0.8501000000000001,0.5833333333333334,0.7145802728226652,0.7083315844700944,1,3,2,逃げ,0,0,0,0,0,0,0
2026-08-10,202608102112,21,12R,0.7583333333333335,0.8046666666666666,0.009842602308499473,0.16562434417628538,0.37500000000000006,0.8574059181532004,0.6983142857142857,0.6341800000000001,0.8508124658971667,0.7085021340528657,0.822336494438615,0.972,0.75,0.8003672612801678,0.896,0.75,0.5,0.5,2,3,4,まくり,0,0,0,0,0,0,0
2026-08-10,202608102307,23,07R,0.8408333333333335,1.0,0.5704721930745016,0.34312696747114374,0.56,0.14822329485834207,0.4238320836456303,0.4811173934942288,0.13275970619097585,0.5256186877029931,0.4259581154249738,0.0,0.0,0.21931794333683108,0.4830999999999999,0.25,0.4948950682056663,0.35708289611752364,1,3,6,逃げ,0,0,0,0,0,0,0
