actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_wind_v83,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
1-2-5,0,2,3,0,0,0,0,2026-01-01,1,4,1,backfill,same,B,1,1,1,4,0,-1.6088,0.0978,逃げ,4カドまくり,910,0.415,0,202601012105,1-2-5-6-3,0,追い,0,38.7012,36.7012,0,0,4-1-2;4-2-1;4-1-5;4-5-1;4-1-6;4-2-5;4-5-2;4-1-3;4-6-1;4-2-6;4-6-2;4-2-3;4-3-1;4-5-6;4-6-5;4-3-2;4-5-3;4-3-5;4-6-3;4-3-6,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,-0.5,-1.19,1,1,21,芦屋,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,2.0,1
1-2-5,0,2,0,1,1,0,0,2026-01-01,1,5,1,backfill,same,A,1,1,1,5,0,1.9265,0.9816,逃げ,5頭展開,910,0.5656,1,202601012105,1-2-4-6-3,0,追い,0,58.4865,58.4865,0,0,5-1-2;5-2-1;5-1-4;5-4-1;5-1-6;5-2-4;5-4-2;5-1-3;5-6-1;5-2-6;5-6-2;5-2-3;5-3-1;5-4-6;5-6-4;5-3-2;5-4-3;5-3-4;5-6-3;5-3-6,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,-0.5,0,1,1,21,芦屋,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,backfill,2.0,1
3-2-5,15,4,3,1,1,1,1,2026-01-01,1,3,1,backfill,same,S,1,1,1,3,1,1.9287,0.9822,差し,3まくり,4960,0.72967,1,202601012304,6-4-5-2-1,90,右横,0,74.6854,74.6854,1,0,3-6-4;3-4-6;3-6-5;3-5-6;3-6-2;3-4-5;3-5-4;3-6-1;3-2-6;3-4-2;3-2-4;3-4-1;3-1-6;3-5-2;3-2-5;3-1-4;3-5-1;3-1-5;3-2-1;3-1-2,3-6-4;3-6-5;3-6-2;3-4-6;3-4-5;3-4-2,0,-0.21,1,1,23,唐津,0.0,5m+,右横_5m+,neutral,3,40.0,15.0522,24.9478,25,backfill,5.0,3
4-5-2,0,0,2,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,0,1,1,5,0,0.8986,0.7247,まくり,5頭展開,2510,0.4423,0,202601020303,4-2-1-3-6,160,向かい,0,45.1286,47.1286,0,0,5-4-2;5-2-4;5-4-1;5-1-4;5-4-3;5-2-1;5-1-2;5-4-6;5-3-4;5-2-3;5-3-2;5-2-6;5-6-4;5-1-3;5-3-1;5-6-2;5-1-6;5-6-1;5-3-6;5-6-3,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,0.5,0,1,1,3,江戸川,2.0,3-4m,向かい_3-4m,favorable,1,13.5135,4.9356,8.5779,74,backfill,3.0,4
2-1-4,0,2,0,0,0,0,0,2026-01-02,1,4,1,backfill,same,B,0,1,1,4,0,0.8571,0.7143,差し,4カドまくり,1200,0.442,0,202601020306,2-1-6-5-3,160,向かい,0,48.0571,48.0571,0,0,4-2-1;4-1-2;4-2-6;4-6-2;4-2-5;4-1-6;4-6-1;4-2-3;4-5-2;4-1-5;4-5-1;4-1-3;4-3-2;4-6-5;4-5-6;4-3-1;4-6-3;4-3-6;4-5-3;4-3-5,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,0.5,3.0,1,1,3,江戸川,0.0,3-4m,向かい_3-4m,neutral,1,25.7143,2.1429,23.5714,35,backfill,3.0,2
1-3-2,0,0,3,0,0,0,0,2026-01-02,1,3,1,backfill,same,B,1,1,1,3,0,1.4854,0.8713,逃げ,3まくり,690,0.33833,0,202601020601,1-5-2-4-6,270,左横,0,35.2687,35.2687,0,0,3-1-5;3-5-1;3-1-2;3-2-1;3-1-4;3-5-2;3-2-5;3-1-6;3-4-1;3-5-4;3-4-5;3-5-6;3-6-1;3-2-4;3-4-2;3-6-5;3-2-6;3-6-2;3-4-6;3-6-4,3-1-5;3-1-2;3-1-4;3-5-1;3-5-2;3-5-4,-0.5,-0.05,1,1,6,浜名湖,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,1
1-3-4,0,4,5,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,1,1,1,5,0,1.6188,0.9047,逃げ,5頭展開,2740,0.3316,0,202601020610,2-1-6-3-4,315,追い,0,34.7788,34.7788,0,0,5-2-1;5-1-2;5-2-6;5-6-2;5-2-3;5-1-6;5-6-1;5-2-4;5-3-2;5-1-3;5-3-1;5-1-4;5-4-2;5-6-3;5-3-6;5-4-1;5-6-4;5-4-6;5-3-4;5-4-3,5-2-1;5-2-6;5-2-3;5-1-2;5-1-6;5-1-3,-0.5,0,1,1,6,浜名湖,0.0,3-4m,追い_3-4m,neutral,2,6.2992,-2.2787,8.5779,127,backfill,3.0,1
4-2-1,3,1,3,0,0,0,0,2026-01-02,1,4,1,backfill,same,B,1,1,1,4,1,-1.1429,0.2143,まくり,4カドまくり,4180,0.407,0,202601020702,2-5-1-3-6,270,左横,1,38.3671,40.3671,1,1,4-2-5;4-5-2;4-2-1;4-1-2;4-2-3;4-5-1;4-1-5;4-2-6;4-3-2;4-5-3;4-3-5;4-5-6;4-6-2;4-1-3;4-3-1;4-6-5;4-1-6;4-6-1;4-3-6;4-6-3,4-2-5;4-2-1;4-2-3;4-5-2;4-5-1;4-5-3,-0.5,-1.19,1,1,7,蒲郡,2.0,3-4m,左横_3-4m,favorable,1,32.6087,9.0373,23.5714,46,backfill,4.0,4
4-2-1,0,1,3,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,1,1,1,5,0,1.7458,0.9365,まくり,5頭展開,4180,0.49484,0,202601020702,2-4-1-3-6,270,左横,0,51.2298,53.2298,0,0,5-2-4;5-4-2;5-2-1;5-1-2;5-2-3;5-4-1;5-1-4;5-2-6;5-3-2;5-4-3;5-3-4;5-4-6;5-6-2;5-1-3;5-3-1;5-6-4;5-1-6;5-6-1;5-3-6;5-6-3,5-2-4;5-2-1;5-2-3;5-4-2;5-4-1;5-4-3,-0.5,0,1,1,7,蒲郡,2.0,3-4m,左横_3-4m,favorable,1,12.3288,3.7509,8.5779,73,backfill,4.0,4
1-4-5,0,0,1,0,0,0,0,2026-01-02,0,5,0,backfill,changed,B,1,1,1,4,0,1.1801,0.795,逃げ,4カドまくり,1210,0.347,0,202601020703,5-1-3-2-6,270,左横,0,34.6901,36.6901,0,0,4-5-1;4-1-5;4-5-3;4-3-5;4-5-2;4-1-3;4-3-1;4-5-6;4-2-5;4-1-2;4-2-1;4-1-6;4-6-5;4-3-2;4-2-3;4-6-1;4-3-6;4-6-3;4-2-6;4-6-2,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,-0.5,-1.19,1,1,7,蒲郡,2.0,3-4m,左横_3-4m,favorable,1,32.6087,9.0373,23.5714,46,backfill,3.0,1
4-1-6,2,2,1,1,1,1,1,2026-01-02,1,4,1,backfill,same,S,1,1,1,4,1,1.9752,0.9938,まくり差し,4カドまくり,3310,0.714,0,202601020806,6-1-5-2-3,90,右横,0,73.3352,73.3352,1,1,4-6-1;4-1-6;4-6-5;4-5-6;4-6-2;4-1-5;4-5-1;4-6-3;4-2-6;4-1-2;4-2-1;4-1-3;4-3-6;4-5-2;4-2-5;4-3-1;4-5-3;4-3-5;4-2-3;4-3-2,4-6-1;4-6-5;4-6-2;4-1-6;4-1-5;4-1-2,0,-0.04,1,1,8,常滑,0.0,5m+,右横_5m+,neutral,1,18.1818,-5.3896,23.5714,22,backfill,7.0,4
1-2-3,0,2,3,1,1,0,0,2026-01-02,1,5,1,backfill,same,A,1,1,1,5,0,-1.1165,0.2209,逃げ,5頭展開,460,0.64908,1,202601020812,1-2-3-4-6,90,右横,0,63.7915,65.7915,0,0,5-1-2;5-2-1;5-1-3;5-3-1;5-1-4;5-2-3;5-3-2;5-1-6;5-4-1;5-2-4;5-4-2;5-2-6;5-6-1;5-3-4;5-4-3;5-6-2;5-3-6;5-6-3;5-4-6;5-6-4,5-1-2;5-1-3;5-1-4;5-2-1;5-2-3;5-2-4,0,0,1,1,8,常滑,2.0,5m+,右横_5m+,favorable,1,13.6364,5.0585,8.5779,44,backfill,8.0,1
1-5-3,0,0,1,1,1,0,0,2026-01-02,1,5,1,backfill,same,A,1,1,1,5,0,1.3343,0.8336,逃げ,5頭展開,2150,0.62392,1,202601021005,3-4-2-1-6,,missing,0,63.7263,63.7263,0,0,5-3-4;5-4-3;5-3-2;5-2-3;5-3-1;5-4-2;5-2-4;5-3-6;5-1-3;5-4-1;5-1-4;5-4-6;5-6-3;5-2-1;5-1-2;5-6-4;5-2-6;5-6-2;5-1-6;5-6-1,5-3-4;5-3-2;5-3-1;5-4-3;5-4-2;5-4-1,-0.5,0,1,1,10,三国,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,2.0,1
2-6-5,0,2,1,1,1,0,0,2026-01-02,1,4,1,backfill,same,A,1,1,1,4,0,-1.2547,0.1863,差し,4カドまくり,23000,0.679,0,202601021007,5-6-2-1-3,,missing,0,66.6053,66.6053,0,0,4-5-6;4-6-5;4-5-2;4-2-5;4-5-1;4-6-2;4-2-6;4-5-3;4-1-5;4-6-1;4-1-6;4-6-3;4-3-5;4-2-1;4-1-2;4-3-6;4-2-3;4-3-2;4-1-3;4-3-1,4-5-6;4-5-2;4-5-1;4-6-5;4-6-2;4-6-1,0,-0.04,1,1,10,三国,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,2
5-4-2,0,4,5,1,1,1,1,2026-01-02,0,5,0,backfill,changed,S,1,1,1,3,0,2.0,1.0,まくり差し,3まくり差し,9460,0.676,1,202601021009,5-6-1-4-2,,missing,0,69.37,69.37,0,0,3-5-6;3-6-5;3-5-1;3-1-5;3-5-4;3-6-1;3-1-6;3-5-2;3-4-5;3-6-4;3-4-6;3-6-2;3-2-5;3-1-4;3-4-1;3-2-6;3-1-2;3-2-1;3-4-2;3-2-4,3-5-6;3-5-1;3-5-4;3-6-5;3-6-1;3-6-4,-0.5,-0.23,1,1,10,三国,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,5
1-3-5,0,5,0,1,1,0,0,2026-01-02,1,5,1,backfill,same,A,1,1,1,5,0,-1.292,0.177,逃げ,5頭展開,2260,0.67214,1,202601021201,4-1-6-2-3,,missing,0,65.922,65.922,0,0,5-4-1;5-1-4;5-4-6;5-6-4;5-4-2;5-1-6;5-6-1;5-4-3;5-2-4;5-1-2;5-2-1;5-1-3;5-3-4;5-6-2;5-2-6;5-3-1;5-6-3;5-3-6;5-2-3;5-3-2,5-4-1;5-4-6;5-4-2;5-1-4;5-1-6;5-1-2,-0.5,0,1,1,12,住之江,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,3.0,1
1-6-5,0,4,0,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,1,1,1,5,0,0.8986,0.7247,逃げ,5頭展開,15180,0.53674,0,202601021203,4-2-1-6-3,0,追い,0,54.5726,54.5726,0,0,5-4-2;5-2-4;5-4-1;5-1-4;5-4-6;5-2-1;5-1-2;5-4-3;5-6-4;5-2-6;5-6-2;5-2-3;5-3-4;5-1-6;5-6-1;5-3-2;5-1-3;5-3-1;5-6-3;5-3-6,5-4-2;5-4-1;5-4-6;5-2-4;5-2-1;5-2-6,-0.5,0,1,1,12,住之江,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,backfill,0.0,1
1-6-4,0,1,3,0,0,0,0,2026-01-02,1,3,1,backfill,same,B,1,1,1,3,0,0.8148,0.7037,逃げ,3まくり,9130,0.534,0,202601021208,6-1-4-2-5,0,追い,0,54.1648,54.1648,0,0,3-6-1;3-1-6;3-6-4;3-4-6;3-6-2;3-1-4;3-4-1;3-6-5;3-2-6;3-1-2;3-2-1;3-1-5;3-5-6;3-4-2;3-2-4;3-5-1;3-4-5;3-5-4;3-2-5;3-5-2,3-6-1;3-6-4;3-6-2;3-1-6;3-1-4;3-1-2,-0.5,-0.05,1,1,12,住之江,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,2.0,1
3-4-1,6,2,3,1,1,1,1,2026-01-02,1,3,1,backfill,same,S,1,1,1,3,1,1.2125,0.8031,まくり,3まくり,3910,0.77233,1,202601021410,5-4-1-6-2,45,右横,1,78.2358,80.2358,1,1,3-5-4;3-4-5;3-5-1;3-1-5;3-5-6;3-4-1;3-1-4;3-5-2;3-6-5;3-4-6;3-6-4;3-4-2;3-2-5;3-1-6;3-6-1;3-2-4;3-1-2;3-2-1;3-6-2;3-2-6,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,0,-0.21,1,1,14,鳴門,2.0,3-4m,右横_3-4m,favorable,2,30.7692,5.8214,24.9478,65,backfill,4.0,3
2-1-4,0,3,1,1,1,0,0,2026-01-02,1,5,1,backfill,same,A,1,1,1,5,0,-1.3707,0.1573,差し,5頭展開,2110,0.58776,1,202601021504,4-2-1-3-6,0,追い,0,57.4053,57.4053,0,0,5-4-2;5-2-4;5-4-1;5-1-4;5-4-3;5-2-1;5-1-2;5-4-6;5-3-4;5-2-3;5-3-2;5-2-6;5-6-4;5-1-3;5-3-1;5-6-2;5-1-6;5-6-1;5-3-6;5-6-3,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,0,0,1,1,15,丸亀,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,7.0,2
3-4-1,0,1,2,1,1,0,0,2026-01-02,1,5,1,backfill,same,A,1,1,1,5,0,-1.5159,0.121,まくり,5頭展開,6640,0.61852,1,202601021507,4-1-6-3-2,0,追い,0,60.3361,60.3361,0,0,5-4-1;5-1-4;5-4-6;5-6-4;5-4-3;5-1-6;5-6-1;5-4-2;5-3-4;5-1-3;5-3-1;5-1-2;5-2-4;5-6-3;5-3-6;5-2-1;5-6-2;5-2-6;5-3-2;5-2-3,5-4-1;5-4-6;5-4-3;5-1-4;5-1-6;5-1-3,-0.5,0,1,1,15,丸亀,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,5.0,3
1-4-2,0,0,2,0,0,0,0,2026-01-02,1,4,1,backfill,same,B,1,1,1,4,0,-1.2671,0.1832,逃げ,4カドまくり,630,0.376,0,202601021510,1-2-5-6-3,0,追い,0,36.2929,36.2929,0,0,4-1-2;4-2-1;4-1-5;4-5-1;4-1-6;4-2-5;4-5-2;4-1-3;4-6-1;4-2-6;4-6-2;4-2-3;4-3-1;4-5-6;4-6-5;4-3-2;4-5-3;4-3-5;4-6-3;4-3-6,4-1-2;4-1-5;4-1-6;4-2-1;4-2-5;4-2-6,0,-0.04,1,1,15,丸亀,0.0,5m+,追い_5m+,neutral,1,19.3548,-4.2166,23.5714,31,backfill,6.0,1
1-4-2,0,2,3,1,1,0,0,2026-01-02,1,5,1,backfill,same,A,1,1,1,5,0,-1.1891,0.2027,逃げ,5頭展開,630,0.56576,1,202601021510,1-4-2-6-3,0,追い,0,55.3869,55.3869,0,0,5-1-4;5-4-1;5-1-2;5-2-1;5-1-6;5-4-2;5-2-4;5-1-3;5-6-1;5-4-6;5-6-4;5-4-3;5-3-1;5-2-6;5-6-2;5-3-4;5-2-3;5-3-2;5-6-3;5-3-6,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6,0,0,1,1,15,丸亀,0.0,5m+,追い_5m+,neutral,1,9.4118,0.8339,8.5779,85,backfill,6.0,1
1-6-3,0,2,0,0,0,0,0,2026-01-02,1,3,1,backfill,same,B,1,1,1,3,0,1.0487,0.7622,逃げ,3まくり,4940,0.339,0,202601021606,1-6-4-5-2,45,右横,0,34.8987,36.8987,0,0,3-1-6;3-6-1;3-1-4;3-4-1;3-1-5;3-6-4;3-4-6;3-1-2;3-5-1;3-6-5;3-5-6;3-6-2;3-2-1;3-4-5;3-5-4;3-2-6;3-4-2;3-2-4;3-5-2;3-2-5,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,-0.5,-0.05,1,1,16,児島,2.0,3-4m,右横_3-4m,favorable,2,30.7692,5.8214,24.9478,65,backfill,3.0,1
4-2-1,0,3,2,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,1,1,1,5,0,0.9349,0.7337,抜き,5頭展開,13900,0.43775,0,202601021612,4-1-2-6-3,45,右横,0,44.7096,42.7096,0,0,5-4-1;5-1-4;5-4-2;5-2-4;5-4-6;5-1-2;5-2-1;5-4-3;5-6-4;5-1-6;5-6-1;5-1-3;5-3-4;5-2-6;5-6-2;5-3-1;5-2-3;5-3-2;5-6-3;5-3-6,5-4-1;5-4-2;5-4-6;5-1-4;5-1-2;5-1-6,0.5,0,1,1,16,児島,-2.0,3-4m,右横_3-4m,unfavorable,2,3.7037,-4.8742,8.5779,81,backfill,3.0,4
1-2-5,0,3,4,1,1,0,0,2026-01-02,1,3,1,backfill,same,A,1,1,1,3,0,1.0097,0.7524,逃げ,3まくり,2500,0.56033,1,202601021703,1-4-2-5-6,270,左横,0,56.8331,56.8331,0,0,3-1-4;3-4-1;3-1-2;3-2-1;3-1-5;3-4-2;3-2-4;3-1-6;3-5-1;3-4-5;3-5-4;3-4-6;3-6-1;3-2-5;3-5-2;3-6-4;3-2-6;3-6-2;3-5-6;3-6-5,3-1-4;3-1-2;3-1-5;3-4-1;3-4-2;3-4-5,0,-0.21,1,1,17,宮島,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,1
2-4-3,0,0,5,1,1,1,1,2026-01-02,1,4,1,backfill,same,S,1,1,1,4,0,-1.1801,0.205,差し,4カドまくり,2920,0.721,0,202601021706,1-5-2-6-3,270,左横,0,69.7299,69.7299,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-6;4-5-2;4-2-5;4-1-3;4-6-1;4-5-6;4-6-5;4-5-3;4-3-1;4-2-6;4-6-2;4-3-5;4-2-3;4-3-2;4-6-3;4-3-6,4-1-5;4-1-2;4-1-6;4-5-1;4-5-2;4-5-6,-0.5,-1.19,1,1,17,宮島,0.0,5m+,左横_5m+,neutral,1,31.8182,8.2468,23.5714,22,backfill,7.0,2
3-1-5,3,1,3,0,0,0,0,2026-01-02,1,3,1,backfill,same,B,1,1,1,3,1,-1.1657,0.2086,まくり差し,3まくり,4500,0.3175,0,202601021711,1-4-5-2-6,270,左横,0,30.5343,30.5343,1,1,3-1-4;3-4-1;3-1-5;3-5-1;3-1-2;3-4-5;3-5-4;3-1-6;3-2-1;3-4-2;3-2-4;3-4-6;3-6-1;3-5-2;3-2-5;3-6-4;3-5-6;3-6-5;3-2-6;3-6-2,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,-0.5,-0.05,1,1,17,宮島,0.0,5m+,左横_5m+,neutral,1,28.0,3.0522,24.9478,25,backfill,6.0,3
6-1-2,0,4,3,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,1,1,1,5,0,-1.764,0.059,まくり差し,5頭展開,1900,0.37593,0,202601022002,6-4-2-1-3,0,追い,0,35.8293,35.8293,0,0,5-6-4;5-4-6;5-6-2;5-2-6;5-6-1;5-4-2;5-2-4;5-6-3;5-1-6;5-4-1;5-1-4;5-4-3;5-3-6;5-2-1;5-1-2;5-3-4;5-2-3;5-3-2;5-1-3;5-3-1,5-6-4;5-6-2;5-6-1;5-4-6;5-4-2;5-4-1,-0.5,0,1,1,20,若松,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,backfill,2.0,6
1-4-5,0,3,0,0,0,0,0,2026-01-02,1,5,1,backfill,same,B,1,1,1,5,0,1.9758,0.9939,逃げ,5頭展開,2190,0.50073,0,202601022012,6-2-4-3-1,0,追い,0,52.0491,52.0491,0,0,5-6-2;5-2-6;5-6-4;5-4-6;5-6-3;5-2-4;5-4-2;5-6-1;5-3-6;5-2-3;5-3-2;5-2-1;5-1-6;5-4-3;5-3-4;5-1-2;5-4-1;5-1-4;5-3-1;5-1-3,5-6-2;5-6-4;5-6-3;5-2-6;5-2-4;5-2-3,0,0,1,1,20,若松,0.0,3-4m,追い_3-4m,neutral,1,6.2992,-2.2787,8.5779,127,backfill,3.0,1
1-2-4,0,2,0,0,0,0,0,2026-01-03,1,4,1,backfill,same,B,1,1,1,4,0,-1.5745,0.1064,逃げ,4カドまくり,1280,0.555,0,202601030102,6-2-1-3-5,315,追い,0,52.7355,52.7355,0,0,4-6-2;4-2-6;4-6-1;4-1-6;4-6-3;4-2-1;4-1-2;4-6-5;4-3-6;4-2-3;4-3-2;4-2-5;4-5-6;4-1-3;4-3-1;4-5-2;4-1-5;4-5-1;4-3-5;4-5-3,4-6-2;4-6-1;4-6-3;4-2-6;4-2-1;4-2-3,-0.5,-1.19,1,1,1,桐生,0.0,5m+,追い_5m+,neutral,2,19.3548,-4.2166,23.5714,31,backfill,6.0,1
1-3-4,0,0,2,0,0,0,0,2026-01-03,1,3,1,backfill,same,B,0,1,1,3,0,-1.684,0.079,逃げ,3まくり,1900,0.388,0,202601030307,6-4-1-5-2,160,向かい,0,37.216,39.216,0,0,3-6-4;3-4-6;3-6-1;3-1-6;3-6-5;3-4-1;3-1-4;3-6-2;3-5-6;3-4-5;3-5-4;3-4-2;3-2-6;3-1-5;3-5-1;3-2-4;3-1-2;3-2-1;3-5-2;3-2-5,3-6-4;3-6-1;3-6-5;3-4-6;3-4-1;3-4-5,0.5,0.1,1,1,3,江戸川,2.0,3-4m,向かい_3-4m,favorable,1,32.0755,7.1277,24.9478,53,backfill,4.0,1
6-3-1,0,0,3,1,1,1,1,2026-01-03,1,3,1,backfill,same,S,1,1,1,3,0,0.7977,0.6994,抜き,3まくり,9840,0.75167,1,202601030504,6-4-1-2-5,,missing,0,75.9144,75.9144,0,0,3-6-4;3-4-6;3-6-1;3-1-6;3-6-2;3-4-1;3-1-4;3-6-5;3-2-6;3-4-2;3-2-4;3-4-5;3-5-6;3-1-2;3-2-1;3-5-4;3-1-5;3-5-1;3-2-5;3-5-2,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,-0.5,-0.05,1,1,5,多摩川,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,2.0,6
1-2-6,0,2,5,0,0,0,0,2026-01-03,1,5,1,backfill,same,B,1,1,1,5,0,-1.7685,0.0579,逃げ,5頭展開,2420,0.44451,0,202601030507,1-2-4-3-6,315,追い,0,42.6821,42.6821,0,0,5-1-2;5-2-1;5-1-4;5-4-1;5-1-3;5-2-4;5-4-2;5-1-6;5-3-1;5-2-3;5-3-2;5-2-6;5-6-1;5-4-3;5-3-4;5-6-2;5-4-6;5-6-4;5-3-6;5-6-3,5-1-2;5-1-4;5-1-3;5-2-1;5-2-4;5-2-3,0,0,1,1,5,多摩川,0.0,0-2m,追い_0-2m,neutral,4,8.1818,-0.3961,8.5779,220,backfill,2.0,1
1-3-2,0,0,4,0,0,0,0,2026-01-03,1,3,1,backfill,same,B,1,1,1,3,0,-1.6763,0.0809,逃げ,3まくり,1700,0.52833,0,202601030604,5-1-6-2-4,270,左横,0,51.107,51.107,0,0,3-5-1;3-1-5;3-5-6;3-6-5;3-5-2;3-1-6;3-6-1;3-5-4;3-2-5;3-1-2;3-2-1;3-1-4;3-4-5;3-6-2;3-2-6;3-4-1;3-6-4;3-4-6;3-2-4;3-4-2,3-5-1;3-5-6;3-5-2;3-1-5;3-1-6;3-1-2,-0.5,-0.05,1,1,6,浜名湖,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,1
4-5-1,2,2,1,0,0,0,0,2026-01-03,1,4,1,backfill,same,B,1,1,1,4,1,1.2827,0.8207,まくり,4カドまくり,1480,0.357,0,202601030705,1-5-2-3-6,270,左横,1,35.7927,35.7927,1,1,4-1-5;4-5-1;4-1-2;4-2-1;4-1-3;4-5-2;4-2-5;4-1-6;4-3-1;4-5-3;4-3-5;4-5-6;4-6-1;4-2-3;4-3-2;4-6-5;4-2-6;4-6-2;4-3-6;4-6-3,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,-0.5,-1.19,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,2.0,4
4-5-1,0,0,2,1,1,0,0,2026-01-03,1,5,1,backfill,same,A,1,1,1,5,0,1.1929,0.7982,まくり,5頭展開,1480,0.57745,1,202601030705,4-1-2-3-6,270,左横,0,58.9382,60.9382,0,0,5-4-1;5-1-4;5-4-2;5-2-4;5-4-3;5-1-2;5-2-1;5-4-6;5-3-4;5-1-3;5-3-1;5-1-6;5-6-4;5-2-3;5-3-2;5-6-1;5-2-6;5-6-2;5-3-6;5-6-3,5-4-1;5-4-2;5-4-3;5-1-4;5-1-2;5-1-3,0.5,0,1,1,7,蒲郡,2.0,0-2m,左横_0-2m,favorable,1,11.6279,3.05,8.5779,86,backfill,2.0,4
1-3-5,0,0,2,0,0,0,0,2026-01-03,1,3,1,backfill,same,B,1,1,1,3,0,-1.4451,0.1387,逃げ,3まくり,370,0.46033,0,202601030706,1-5-4-6-2,270,左横,0,44.5382,44.5382,0,0,3-1-5;3-5-1;3-1-4;3-4-1;3-1-6;3-5-4;3-4-5;3-1-2;3-6-1;3-5-6;3-6-5;3-5-2;3-2-1;3-4-6;3-6-4;3-2-5;3-4-2;3-2-4;3-6-2;3-2-6,3-1-5;3-1-4;3-1-6;3-5-1;3-5-4;3-5-6,-0.5,-0.05,1,1,7,蒲郡,0.0,3-4m,左横_3-4m,neutral,1,25.974,1.0262,24.9478,77,backfill,3.0,1
5-1-2,0,1,3,0,0,0,0,2026-01-03,1,4,1,backfill,same,B,1,1,1,4,0,1.2584,0.8146,まくり差し,4カドまくり,3470,0.499,0,202601030907,1-5-2-6-3,270,左横,0,51.1184,51.1184,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-6;4-5-2;4-2-5;4-1-3;4-6-1;4-5-6;4-6-5;4-5-3;4-3-1;4-2-6;4-6-2;4-3-5;4-2-3;4-3-2;4-6-3;4-3-6,4-1-5;4-1-2;4-1-6;4-5-1;4-5-2;4-5-6,0,-0.04,1,1,9,津,0.0,5m+,左横_5m+,neutral,1,31.8182,8.2468,23.5714,22,backfill,5.0,5
5-1-2,3,1,3,0,0,0,0,2026-01-03,1,5,1,backfill,same,B,1,1,1,5,1,1.0386,0.7596,まくり差し,5頭展開,3470,0.50531,0,202601030907,1-4-2-6-3,270,左横,1,51.5692,51.5692,1,1,5-1-4;5-4-1;5-1-2;5-2-1;5-1-6;5-4-2;5-2-4;5-1-3;5-6-1;5-4-6;5-6-4;5-4-3;5-3-1;5-2-6;5-6-2;5-3-4;5-2-3;5-3-2;5-6-3;5-3-6,5-1-4;5-1-2;5-1-6;5-4-1;5-4-2;5-4-6,0.5,0,1,1,9,津,0.0,5m+,左横_5m+,neutral,1,14.7059,6.128,8.5779,34,backfill,5.0,5
